TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΑΣΥΜΦΩΝΕΩ,ἀσυμφωνέω,,ἀσυμφωνέω,to be out of harmony with,to be out of harmony with,to be out of harmony with,,,,,,http://logeion.uchicago.edu/index.html#ἀσυμφωνέω
ΑΣΥΜΦΩΝΙΑ,ἀσυμφωνία,,ἀσυμφωνία,"want of harmony, discord","want of harmony, discord","want of harmony, discord",,,,,,http://logeion.uchicago.edu/index.html#ἀσυμφωνία
ΑΣΥΜΦΩΝΟΣ,ἀσύμφωνος,,ἀσύμφωνος,not agreeing in sound,not agreeing in sound,not agreeing in sound,,,,,,http://logeion.uchicago.edu/index.html#ἀσύμφωνος
ΑΣΥΜΨΗΦΟΣ,ἀσύμψηφος,,ἀσύμψηφος,not agreeing with,not agreeing with,not agreeing with,,,,,,http://logeion.uchicago.edu/index.html#ἀσύμψηφος
ΑΣΥΝΑΙΡΕΤΟΣ,ἀσυναίρετος,,ἀσυναίρετος,not contracted,not contracted,not contracted,,,,,,http://logeion.uchicago.edu/index.html#ἀσυναίρετος
ΑΣΥΝΑΙΣΘΗΤΟΣ,ἀσυναίσθητος,,ἀσυναίσθητος,not perceptible,not perceptible,not perceptible,,,,,,http://logeion.uchicago.edu/index.html#ἀσυναίσθητος
ΑΣΥΝΑΚΟΛΟΥΘΟΣ,ἀσυνακόλουθος,,ἀσυνακόλουθος,without attendants,without attendants,without attendants,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνακόλουθος
ΑΣΥΝΑΚΤΟΣ,ἀσύνακτος,,ἀσύνακτος,"incompatible, incoherent, illogical","incompatible, incoherent, illogical","incompatible, incoherent, illogical",,,,,,http://logeion.uchicago.edu/index.html#ἀσύνακτος
ΑΣΥΝΑΛΕΙΠΤΟΣ,ἀσυνάλειπτος,,ἀσυνάλειπτος,without synaloephe,without synaloephe,without synaloephe,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνάλειπτος
ΑΣΥΝΑΛΛΑΚΤΟΣ,ἀσυνάλλακτος,,ἀσυνάλλακτος,without intercourse,without intercourse,without intercourse,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνάλλακτος
ΑΣΥΝΑΛΛΑΞΙΑ,ἀσυναλλαξία,,ἀσυναλλαξία,lack of intercourse,lack of intercourse,lack of intercourse,,,,,,http://logeion.uchicago.edu/index.html#ἀσυναλλαξία
ΑΣΥΝΑΝΤΗΤΟΣ,ἀσυνάντητος,,ἀσυνάντητος,"not to be met, unsocial","not to be met, unsocial","not to be met, unsocial",,,,,,http://logeion.uchicago.edu/index.html#ἀσυνάντητος
ΑΣΥΝΑΠΤΟΣ,ἀσύναπτος,,ἀσύναπτος,not joined,not joined,not joined,,,,,,http://logeion.uchicago.edu/index.html#ἀσύναπτος
ΑΣΥΝΑΡΘΡΟΣ,ἀσύναρθρος,,ἀσύναρθρος,without the article,without the article,without the article,,,,,,http://logeion.uchicago.edu/index.html#ἀσύναρθρος
ΑΣΥΝΑΡΜΟΣΤΟΣ,ἀσυνάρμοστος,,ἀσυνάρμοστος,"unfitting, unsuitable","unfitting, unsuitable","unfitting, unsuitable",,,,,,http://logeion.uchicago.edu/index.html#ἀσυνάρμοστος
ΑΣΥΝΑΡΤΗΤΟΣ,ἀσυνάρτητος,,ἀσυνάρτητος,"disconnected, incoherent","disconnected, incoherent","disconnected, incoherent",,,,,,http://logeion.uchicago.edu/index.html#ἀσυνάρτητος
ΑΣΥΝΔΕΞΙΑΣΤΟΣ,ἀσυνδεξίαστος,,ἀσυνδεξίαστος,not entering into engagements,not entering into engagements,not entering into engagements,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνδεξίαστος
ΑΣΥΝΔΕΤΟΣ,ἀσύνδετος,,ἀσύνδετος,unconnected,unconnected,unconnected,,,,,,http://logeion.uchicago.edu/index.html#ἀσύνδετος
ΑΣΥΝΔΗΛΟΣ,ἀσύνδηλος,,ἀσύνδηλος,not manifest,not manifest,not manifest,,,,,,http://logeion.uchicago.edu/index.html#ἀσύνδηλος
ΑΣΥΝΕΓΚΛΙΤΟΣ,ἀσυνέγκλιτος,,ἀσυνέγκλιτος,not undergoing enclisis at the same time,not undergoing enclisis at the same time,not undergoing enclisis at the same time,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνέγκλιτος
ΑΣΥΝΕΙΔΗΤΟΣ,ἀσυνείδητος,,ἀσυνείδητος,not privy to,not privy to,not privy to,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνείδητος
ΑΣΥΝΕΙΚΑΣΤΟΣ,ἀσυνείκαστος,,ἀσυνείκαστος,"not to be guessed, unintelligible","not to be guessed, unintelligible","not to be guessed, unintelligible",,,,,,http://logeion.uchicago.edu/index.html#ἀσυνείκαστος
ΑΣΥΝΕΛΕΥΣΤΟΣ,ἀσυνέλευστος,,ἀσυνέλευστος,non-coagulating,non-coagulating,non-coagulating,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνέλευστος
ΑΣΥΝΕΜΠΤΩΤΟΣ,ἀσυνέμπτωτος,,ἀσυνέμπτωτος,not coinciding in form,not coinciding in form,not coinciding in form,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνέμπτωτος
ΑΣΥΝΕΞΩΣΤΟΣ,ἀσυνέξωστος,,ἀσυνέξωστος,not to be dislodged,not to be dislodged,not to be dislodged,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνέξωστος
ΑΣΥΝΕΡΓΗΤΟΣ,ἀσυνέργητος,,ἀσυνέργητος,not affording help,not affording help,not affording help,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνέργητος
ΑΣΥΝΕΣΙΑ,ἀσυνεσία,,ἀσυνεσία,"want of understanding, stupidity","want of understanding, stupidity","want of understanding, stupidity",,,,,,http://logeion.uchicago.edu/index.html#ἀσυνεσία
ΑΣΥΝΕΤΟΠΟΙΟΣ,ἀσυνετοποιός,,ἀσυνετοποιός,nonsensical,nonsensical,nonsensical,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνετοποιός
ΑΣΥΝΕΤΟΣ,ἀσύνετος,,ἀσύνετος,"void of understanding, stupid","void of understanding, stupid","void of understanding, stupid",,,,,,http://logeion.uchicago.edu/index.html#ἀσύνετος
ΑΣΥΝΕΧΗΣ,ἀσυνεχής,,ἀσυνεχής,not continuous,not continuous,not continuous,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνεχής
ΑΣΥΝΗΘΕΙΑ,ἀσυνήθεια,,ἀσυνήθεια,want of experience,want of experience,want of experience,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνήθεια
ΑΣΥΝΗΘΗΣ,ἀσυνήθης,,ἀσυνήθης,"unaccustomed, inexperienced, unacquainted","unaccustomed, inexperienced, unacquainted","unaccustomed, inexperienced, unacquainted",,,,,,http://logeion.uchicago.edu/index.html#ἀσυνήθης
ΑΣΥΝΗΜΩΝ,ἀσυνήμων,,ἀσυνήμων,not comprehending,not comprehending,not comprehending,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνήμων
ΑΣΥΝΘΕΣΙΑ,ἀσυνθεσία,,ἀσυνθεσία,"breach of covenant, transgression","breach of covenant, transgression","breach of covenant, transgression",,,,,,http://logeion.uchicago.edu/index.html#ἀσυνθεσία
ΑΣΥΝΘΕΤΕΩ,ἀσυνθετέω,,ἀσυνθετέω,"break covenant, be faithless","break covenant, be faithless","break covenant, be faithless",,,,,,http://logeion.uchicago.edu/index.html#ἀσυνθετέω
ΑΣΥΝΘΕΤΟΣ,ἀσύνθετος,,ἀσύνθετος,uncompounded,uncompounded,uncompounded,,,,,,http://logeion.uchicago.edu/index.html#ἀσύνθετος
ΑΣΥΝΘΗΚΟΣ,ἀσύνθηκος,,ἀσύνθηκος,through breach of contract,through breach of contract,through breach of contract,,,,,,http://logeion.uchicago.edu/index.html#ἀσύνθηκος
ΑΣΥΝΝΕΥΣΤΟΣ,ἀσύννευστος,,ἀσύννευστος,non-convergent,non-convergent,non-convergent,,,,,,http://logeion.uchicago.edu/index.html#ἀσύννευστος
ΑΣΥΝΝΕΦΗΣ,ἀσυννεφής,,ἀσυννεφής,unclouded,unclouded,unclouded,,,,,,http://logeion.uchicago.edu/index.html#ἀσυννεφής
ΑΣΥΝΝΟΜΩΣ,ἀσυννόμως,,ἀσυννόμως,irregularly,irregularly,irregularly,,,,,,http://logeion.uchicago.edu/index.html#ἀσυννόμως
ΑΣΥΝΝΟΟΣ,ἀσύννοος,,ἀσύννοος,thoughtless,thoughtless,thoughtless,,,,,,http://logeion.uchicago.edu/index.html#ἀσύννοος
ΑΣΥΝΟΠΤΟΣ,ἀσύνοπτος,,ἀσύνοπτος,not easily perceived,not easily perceived,not easily perceived,,,,,,http://logeion.uchicago.edu/index.html#ἀσύνοπτος
ΑΣΥΝΤΑΚΤΙΚΟΣ,ἀσυντακτικός,,ἀσυντακτικός,against the rules of syntax,against the rules of syntax,against the rules of syntax,,,,,,http://logeion.uchicago.edu/index.html#ἀσυντακτικός
ΑΣΥΝΤΑΚΤΟΣ,ἀσύντακτος,,ἀσύντακτος,not ranged together,not ranged together,not ranged together,,,,,,http://logeion.uchicago.edu/index.html#ἀσύντακτος
ΑΣΥΝΤΑΞΙΑ,ἀσυνταξία,,ἀσυνταξία,incapacity of entering into construction,incapacity of entering into construction,incapacity of entering into construction,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνταξία
ΑΣΥΝΤΑΤΟΣ,ἀσύντατος,,ἀσύντατος,without exertion,without exertion,without exertion,,,,,,http://logeion.uchicago.edu/index.html#ἀσύντατος
ΑΣΥΝΤΕΛΕΣΤΟΣ,ἀσυντέλεστος,,ἀσυντέλεστος,incomplete,incomplete,incomplete,,,,,,http://logeion.uchicago.edu/index.html#ἀσυντέλεστος
ΑΣΥΝΤΕΛΗΣ,ἀσυντελής,,ἀσυντελής,"not contributing, useless","not contributing, useless","not contributing, useless",,,,,,http://logeion.uchicago.edu/index.html#ἀσυντελής
ΑΣΥΝΤΗΡΗΤΟΣ,ἀσυντήρητος,,ἀσυντήρητος,inaccurate,inaccurate,inaccurate,,,,,,http://logeion.uchicago.edu/index.html#ἀσυντήρητος
ΑΣΥΝΤΟΝΟΣ,ἀσύντονος,,ἀσύντονος,"not strained, slack","not strained, slack","not strained, slack",,,,,,http://logeion.uchicago.edu/index.html#ἀσύντονος
ΑΣΥΝΤΡΗΤΟΣ,ἀσύντρητος,,ἀσύντρητος,imperforate,imperforate,imperforate,,,,,,http://logeion.uchicago.edu/index.html#ἀσύντρητος
ΑΣΥΝΤΡΙΠΤΟΣ,ἀσύντριπτος,,ἀσύντριπτος,not easily rubbed,not easily rubbed,not easily rubbed,,,,,,http://logeion.uchicago.edu/index.html#ἀσύντριπτος
ΑΣΥΝΤΡΟΧΑΣΤΟΣ,ἀσυντρόχαστος,,ἀσυντρόχαστος,incompatible,incompatible,incompatible,,,,,,http://logeion.uchicago.edu/index.html#ἀσυντρόχαστος
ΑΣΥΝΥΠΑΡΚΤΟΣ,ἀσυνύπαρκτος,,ἀσυνύπαρκτος,incapable of coexisting,incapable of coexisting,incapable of coexisting,,,,,,http://logeion.uchicago.edu/index.html#ἀσυνύπαρκτος
ΑΣΥΡΗΣ,ἀσυρής,,ἀσυρής,"lewd, filthy","lewd, filthy","lewd, filthy",,,,,,http://logeion.uchicago.edu/index.html#ἀσυρής
ΑΣΥΡΡΗΚΤΟΣ,ἀσύρρηκτος,,ἀσύρρηκτος,not burst,not burst,not burst,,,,,,http://logeion.uchicago.edu/index.html#ἀσύρρηκτος
ΑΣΥΣΚΕΥΑΣΤΟΣ,ἀσυσκεύαστος,,ἀσυσκεύαστος,"not arranged, not ready","not arranged, not ready","not arranged, not ready",,,,,,http://logeion.uchicago.edu/index.html#ἀσυσκεύαστος
ΑΣΥΣΤΑΣΙΑ,ἀσυστασία,,ἀσυστασία,"want of union, confusion","want of union, confusion","want of union, confusion",,,,,,http://logeion.uchicago.edu/index.html#ἀσυστασία
ΑΣΥΣΤΑΤΟΣ,ἀσύστατος,,ἀσύστατος,having no cohesion,having no cohesion,having no cohesion,,,,,,http://logeion.uchicago.edu/index.html#ἀσύστατος
ΑΣΥΣΤΑΤΟΩ,ἀσυστατόω,,ἀσυστατόω,regard as ἀσύστατος,regard as ἀσύστατος,regard as ἀσύστατος,,,,,,http://logeion.uchicago.edu/index.html#ἀσυστατόω
ΑΣΥΣΤΡΟΦΟΣ,ἀσύστροφος,,ἀσύστροφος,not forming a solid mass,not forming a solid mass,not forming a solid mass,,,,,,http://logeion.uchicago.edu/index.html#ἀσύστροφος
ΑΣΥΦΗΛΟΣ,ἀσύφηλος,,ἀσύφηλος,"insolent, degrading","insolent, degrading","insolent, degrading",,,,,,http://logeion.uchicago.edu/index.html#ἀσύφηλος
ΑΣΥΦΗΛΟΣ/2,ἀσυφηλός,,ἀσυφηλός,rude,rude,rude,,,,,,http://logeion.uchicago.edu/index.html#ἀσυφηλός
ΑΣΦΑΓΗΣ,ἀσφαγής,,ἀσφαγής,not to be sacrificed,not to be sacrificed,not to be sacrificed,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαγής
ΑΣΦΑΔΑΣΤΟΣ,ἀσφάδαστος,,ἀσφάδαστος –ον,without convulsion,without convulsion,without convulsion,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἀσφάδαστος
ΑΣΦΑΚΕΛΙΣΤΟΣ,ἀσφακέλιστος,,ἀσφακέλιστος,not gangrened,not gangrened,not gangrened,,,,,,http://logeion.uchicago.edu/index.html#ἀσφακέλιστος
ΑΣΦΑΚΤΟΣ,ἄσφακτος,,ἄσφακτος,unslaughtered,unslaughtered,unslaughtered,,,,,,http://logeion.uchicago.edu/index.html#ἄσφακτος
ΑΣΦΑΛΑΞ,ἀσφάλαξ,,ἀσφάλαξ,a mole,a mole,a mole,,,,,,http://logeion.uchicago.edu/index.html#ἀσφάλαξ
ΑΣΦΑΛΕΙΑ,ἀσφάλεια,Ασφαλεια,ἀσφάλεια –ας ἡ,security,security against stumbling,security against stumbling,1,,,0,Noun,http://logeion.uchicago.edu/index.html#ἀσφάλεια
ΑΣΦΑΛΕΙΟΣ,ἀσφάλειος,,ἀσφάλειος,securer,securer,securer,,,,,,http://logeion.uchicago.edu/index.html#ἀσφάλειος
ΑΣΦΑΛΕΩΣ,ἀσφαλέως,,ἀσφαλέως,"without swerving, steadily;","without swerving, steadily;","without swerving, steadily;",,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλέως
ΑΣΦΑΛΙΖΟΜΑΙ,ἀσφαλίζομαι,,ἀσφαλίζομαι,"to make safe, secure","to make safe, secure","to make safe, secure",,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλίζομαι
ΑΣΦΑΛΙΖΩ,ἀσφαλίζω,,ἀσφαλίζω,fortify,fortify,fortify,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλίζω
ΑΣΦΑΛΙΣΜΑ,ἀσφάλισμα,,ἀσφάλισμα,"pledge, security","pledge, security","pledge, security",,,,,,http://logeion.uchicago.edu/index.html#ἀσφάλισμα
ΑΣΦΑΛΙΣΤΟΣ,ἀσφαλιστός,,ἀσφαλιστός,made secure,made secure,made secure,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλιστός
ΑΣΦΑΛΙΩΝ,Ἀσφαλίων,,Ἀσφαλίων,Asphalion,Asphalion,Asphalion,,,,,,http://logeion.uchicago.edu/index.html#Ἀσφαλίων
ΑΣΦΑΛΟΣ,ἀσφαλός,,ἀσφαλός,bird,bird,bird,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλός
ΑΣΦΑΛΤΙΑΣ,ἀσφαλτίας,,ἀσφαλτίας,not failing,not failing,not failing,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλτίας
ΑΣΦΑΛΤΙΖΩ,ἀσφαλτίζω,,ἀσφαλτίζω,smell like asphalt,smell like asphalt,smell like asphalt,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλτίζω
ΑΣΦΑΛΤΙΟΝ,ἀσφάλτιον,,ἀσφάλτιον,"treacle clover, Psoralea bituminosa","treacle clover, Psoralea bituminosa","treacle clover, Psoralea bituminosa",,,,,,http://logeion.uchicago.edu/index.html#ἀσφάλτιον
ΑΣΦΑΛΤΙΤΗΣ,ἀσφαλτίτης,,ἀσφαλτίτης,bituminous,bituminous,bituminous,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλτίτης
ΑΣΦΑΛΤΟΣ,ἄσφαλτος,,ἄσφαλτος –ου ἡ or ἄσφαλτος –ον,"asphalt, bitumen","asphalt, bitumen","asphalt, bitumen",,,,,,http://logeion.uchicago.edu/index.html#ἄσφαλτος –ου
ΑΣΦΑΛΤΟΦΟΡΟΣ,ἀσφαλτοφόρος,,ἀσφαλτοφόρος,producing bitumen,producing bitumen,producing bitumen,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλτοφόρος
ΑΣΦΑΛΤΟΩ,ἀσφαλτόω,,ἀσφαλτόω,smear with pitch,smear with pitch,smear with pitch,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλτόω
ΑΣΦΑΛΤΩΔΕΥΟΜΑΙ,ἀσφαλτωδεύομαι,,ἀσφαλτωδεύομαι,to be soaked in pitch,to be soaked in pitch,to be soaked in pitch,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλτωδεύομαι
ΑΣΦΑΛΤΩΔΗΣ,ἀσφαλτώδης,,ἀσφαλτώδης,full of or like asphalt,full of or like asphalt,full of or like asphalt,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλτώδης
ΑΣΦΑΛΩΝ,ἀσφαλών,,ἀσφαλών,"safe, cash-box","safe, cash-box","safe, cash-box",,,,,,http://logeion.uchicago.edu/index.html#ἀσφαλών
ΑΣΦΑΡΑΓΕΩ,ἀσφαραγέω,,ἀσφαραγέω,"to resound, clang","to resound, clang","to resound, clang",,,,,,http://logeion.uchicago.edu/index.html#ἀσφαραγέω
ΑΣΦΑΡΑΓΙΑ,ἀσφαραγία,,ἀσφαραγία,root-stock of asparagus,root-stock of asparagus,root-stock of asparagus,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαραγία
ΑΣΦΑΡΑΓΟΣ,ἀσφάραγος,,ἀσφάραγος,"the throat, gullet","the throat, gullet","the throat, gullet",,,,,,http://logeion.uchicago.edu/index.html#ἀσφάραγος
ΑΣΦΑΡΑΓΟΣ/2,ἀσφάραγος2,,ἀσφάραγος2,asparagus,asparagus,asparagus,,,,,,http://logeion.uchicago.edu/index.html#ἀσφάραγος2
ΑΣΦΑΡΑΓΩΝΙΑ,ἀσφαραγωνία,,ἀσφαραγωνία,wreath of asparagus,wreath of asparagus,wreath of asparagus,,,,,,http://logeion.uchicago.edu/index.html#ἀσφαραγωνία
ΑΣΦΙΓΚΤΟΣ,ἄσφιγκτος,,ἄσφιγκτος,"not tightly bound, loose","not tightly bound, loose","not tightly bound, loose",,,,,,http://logeion.uchicago.edu/index.html#ἄσφιγκτος
ΑΣΦΟΔΕΛΙΝΟΣ,ἀσφοδέλινος,,ἀσφοδέλινος,of asphodel,of asphodel,of asphodel,,,,,,http://logeion.uchicago.edu/index.html#ἀσφοδέλινος
ΑΣΦΟΔΕΛΟΣ,ἀσφοδελός,,ἀσφοδελός,asphodel,asphodel,asphodel,,,,,,http://logeion.uchicago.edu/index.html#ἀσφοδελός
ΑΣΦΟΔΕΛΟΣ/2,ἀσφόδελος,,ἀσφόδελος,"asphodel, king's-spear","asphodel, king's-spear","asphodel, king's-spear",,,,,,http://logeion.uchicago.edu/index.html#ἀσφόδελος
ΑΣΦΟΔΕΛΩΔΗΣ,ἀσφοδελώδης,,ἀσφοδελώδης,like asphodel,like asphodel,like asphodel,,,,,,http://logeion.uchicago.edu/index.html#ἀσφοδελώδης
ΑΣΦΡΑΓΙΣΤΟΣ,ἀσφράγιστος,,ἀσφράγιστος,not sealed,not sealed,not sealed,,,,,,http://logeion.uchicago.edu/index.html#ἀσφράγιστος
ΑΣΦΥΓΜΙΑ,ἀσφυγμία,,ἀσφυγμία,pulsus defectio,pulsus defectio,pulsus defectio,,,,,,http://logeion.uchicago.edu/index.html#ἀσφυγμία
ΑΣΦΥΚΤΕΩ,ἀσφυκτέω,,ἀσφυκτέω,to be without pulsation,to be without pulsation,to be without pulsation,,,,,,http://logeion.uchicago.edu/index.html#ἀσφυκτέω
ΑΣΦΥΚΤΟΣ,ἄσφυκτος,,ἄσφυκτος,"without pulse, lifeless","without pulse, lifeless","without pulse, lifeless",,,,,,http://logeion.uchicago.edu/index.html#ἄσφυκτος
ΑΣΦΥΞΙΑ,ἀσφυξία,,ἀσφυξία,stopping of the pulse,stopping of the pulse,stopping of the pulse,,,,,,http://logeion.uchicago.edu/index.html#ἀσφυξία
ΑΣΧΑΔΗΣ,ἀσχαδής,,ἀσχαδής,not to be restrained,not to be restrained,not to be restrained,,,,,,http://logeion.uchicago.edu/index.html#ἀσχαδής
ΑΣΧΑΛΛΩ,ἀσχάλλω,,ἀσχάλλω ἀσχαλῶ ––– ––– ––– –––,to be vexed at,to be vexed at,to be vexed at,0,,,0,Verb,http://logeion.uchicago.edu/index.html#ἀσχάλλω
ΑΣΧΑΣΤΟΣ,ἄσχαστος,,ἄσχαστος,"unshakable, firm","unshakable, firm","unshakable, firm",,,,,,http://logeion.uchicago.edu/index.html#ἄσχαστος
ΑΣΧΕΔΩΡΟΣ,ἀσχέδωρος,,ἀσχέδωρος,wild boar,wild boar,wild boar,,,,,,http://logeion.uchicago.edu/index.html#ἀσχέδωρος
ΑΣΧΕΤΟΣ,ἄσχετος,,ἄσχετος,not to beheld in,not to beheld in,not to beheld in,,,,,,http://logeion.uchicago.edu/index.html#ἄσχετος
ΑΣΧΗΜΑΤΙΣΤΟΣ,ἀσχημάτιστος,,ἀσχημάτιστος,without form,without form,without form,,,,,,http://logeion.uchicago.edu/index.html#ἀσχημάτιστος
ΑΣΧΗΜΟΝΕΩ,ἀσχημονέω,,ἀσχημονέω,"to behave unseemly, disgrace oneself, to be put to shame","to behave unseemly, disgrace oneself, to be put to shame","to behave unseemly, disgrace oneself, to be put to shame",,,,,,http://logeion.uchicago.edu/index.html#ἀσχημονέω
ΑΣΧΗΜΟΣΥΝΗ,ἀσχημοσύνη,,ἀσχημοσύνη,"want of form, ungracefulness","want of form, ungracefulness","want of form, ungracefulness",,,,,,http://logeion.uchicago.edu/index.html#ἀσχημοσύνη
ΑΣΧΗΜΩΝ,ἀσχήμων,,ἀσχήμων,"misshapen, unseemly, shameful","misshapen, unseemly, shameful","misshapen, unseemly, shameful",,,,,,http://logeion.uchicago.edu/index.html#ἀσχήμων
ΑΣΧΙΔΗΣ,ἀσχιδής,,ἀσχιδής,"uncloven, undivided","uncloven, undivided","uncloven, undivided",,,,,,http://logeion.uchicago.edu/index.html#ἀσχιδής
ΑΣΧΙΟΝ,ἀσχίον,,ἀσχίον,"puff-ball, Lycoperdon giganteum","puff-ball, Lycoperdon giganteum","puff-ball, Lycoperdon giganteum",,,,,,http://logeion.uchicago.edu/index.html#ἀσχίον
ΑΣΧΙΣΤΟΠΟΥΣ,ἀσχιστόπους,,ἀσχιστόπους,not having cloven hoofs,not having cloven hoofs,not having cloven hoofs,,,,,,http://logeion.uchicago.edu/index.html#ἀσχιστόπους
ΑΣΧΙΣΤΟΣ,ἄσχιστος,,ἄσχιστος,uncloven,uncloven,uncloven,,,,,,http://logeion.uchicago.edu/index.html#ἄσχιστος
ΑΣΧΟΛΕΩ,ἀσχολέω,,ἀσχολέω,"to engage, occupy","to engage, occupy","to engage, occupy",,,,,,http://logeion.uchicago.edu/index.html#ἀσχολέω
ΑΣΧΟΛΗΜΑΤΙΚΟΣ,ἀσχοληματικός,,ἀσχοληματικός,hard-working,hard-working,hard-working,,,,,,http://logeion.uchicago.edu/index.html#ἀσχοληματικός
ΑΣΧΟΛΙΑ,ἀσχολία,,ἀσχολία,"an occupation, business, want of leisure","an occupation, business, want of leisure","an occupation, business, want of leisure",,,,,,http://logeion.uchicago.edu/index.html#ἀσχολία
ΑΣΧΟΛΟΣ,ἄσχολος,,ἄσχολος,"without leisure, engaged, occupied, busy","without leisure, engaged, occupied, busy","without leisure, engaged, occupied, busy",,,,,,http://logeion.uchicago.edu/index.html#ἄσχολος
ΑΣΧΥ,ἄσχυ,,ἄσχυ,the inspissated juice of a Scythian tree,the inspissated juice of a Scythian tree,the inspissated juice of a Scythian tree,,,,,,http://logeion.uchicago.edu/index.html#ἄσχυ
ΑΣΩΔΗΣ,ἀσώδης,,ἀσώδης,attended with nausea,attended with nausea,attended with nausea,,,,,,http://logeion.uchicago.edu/index.html#ἀσώδης
ΑΣΩΜΑΤΙΑ,ἀσωματία,,ἀσωματία,incorporeality,incorporeality,incorporeality,,,,,,http://logeion.uchicago.edu/index.html#ἀσωματία
ΑΣΩΜΑΤΟΣ,ἀσώματος,,ἀσώματος,"unembodied, incorporeal","unembodied, incorporeal","unembodied, incorporeal",,,,,,http://logeion.uchicago.edu/index.html#ἀσώματος
ΑΣΩΜΑΤΟΤΗΣ,ἀσωματότης,,ἀσωματότης,incorporeality,incorporeality,incorporeality,,,,,,http://logeion.uchicago.edu/index.html#ἀσωματότης
ΑΣΩΜΑΤΟΩ,ἀσωματόω,,ἀσωματόω,demetallize,demetallize,demetallize,,,,,,http://logeion.uchicago.edu/index.html#ἀσωματόω
ΑΣΩΠΙΔΕΣ,Ἀσωπίδες,,Ἀσωπίδες,daughters of Asopos,daughters of Asopos,daughters of Asopos,,,,,,http://logeion.uchicago.edu/index.html#Ἀσωπίδες
ΑΣΩΠΙΣ,ἀσωπίς,,,,,,,,,,,http://logeion.uchicago.edu/index.html#ἀσωπίς
ΑΣΩΠΟΣ,Ἀσωπός,,Ἀσωπός,Asopus,Asopus,Asopus,,,,,,http://logeion.uchicago.edu/index.html#Ἀσωπός
ΑΣΩΣΤΟΣ,ἄσωστος,,ἄσωστος,"not to be saved, past recovery","not to be saved, past recovery","not to be saved, past recovery",,,,,,http://logeion.uchicago.edu/index.html#ἄσωστος
ΑΣΩΤΕΙΟΝ,ἀσωτεῖον,,ἀσωτεῖον,abode of a prodigal,abode of a prodigal,abode of a prodigal,,,,,,http://logeion.uchicago.edu/index.html#ἀσωτεῖον
ΑΣΩΤΕΥΟΜΑΙ,ἀσωτεύομαι,,ἀσωτεύομαι,"to lead a profligate, wasteful life","to lead a profligate, wasteful life","to lead a profligate, wasteful life",,,,,,http://logeion.uchicago.edu/index.html#ἀσωτεύομαι
ΑΣΩΤΕΥΩ,ἀσωτεύω,,ἀσωτεύω,"lead a profligate, spendthrift life","lead a profligate, spendthrift life","lead a profligate, spendthrift life",,,,,,http://logeion.uchicago.edu/index.html#ἀσωτεύω
ΑΣΩΤΙΑ,ἀσωτία,,ἀσωτία,"prodigality, wastefulness","prodigality, wastefulness","prodigality, wastefulness",,,,,,http://logeion.uchicago.edu/index.html#ἀσωτία
ΑΣΩΤΟΣ,ἄσωτος,,ἄσωτος –ον,"having no hope of safety, abandoned, profligate","having no hope of safety, abandoned, profligate","having no hope of safety, abandoned, profligate",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἄσωτος
ΑΤΑ,ἄτα,,ἄτα,"ruin, doom","ruin, doom","ruin, doom",,,,,,http://logeion.uchicago.edu/index.html#ἄτα
ΑΤΑΒΥΡΙΤΗΣ,ἀταβυρίτης,,ἀταβυρίτης,loaf,loaf,loaf,,,,,,http://logeion.uchicago.edu/index.html#ἀταβυρίτης
