TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΣΥΝΩΣΙΣ,σύνωσις,,σύνωσις,"forcing together, compression","forcing together, compression","forcing together, compression",,,,,,http://logeion.uchicago.edu/index.html#σύνωσις
ΣΥΝΩΦΕΛΕΩ,συνωφελέω,,συνωφελέω,to join in aiding,to join in aiding,to join in aiding,,,,,,http://logeion.uchicago.edu/index.html#συνωφελέω
ΣΥΝΩΧΑΔΟΝ,συνωχαδόν,,συνωχαδόν,"perpetually, continually","perpetually, continually","perpetually, continually",,,,,,http://logeion.uchicago.edu/index.html#συνωχαδόν
ΣΥΟΒΑΥΒΑΛΟΣ,συοβαύβαλος,,συοβαύβαλος,of or from a pig-sty,of or from a pig-sty,of or from a pig-sty,,,,,,http://logeion.uchicago.edu/index.html#συοβαύβαλος
ΣΥΟΒΟΙΩΤΟΙ,συοβοιωτοί,,συοβοιωτοί,Hog-Boeotians,Hog-Boeotians,Hog-Boeotians,,,,,,http://logeion.uchicago.edu/index.html#συοβοιωτοί
ΣΥΟΒΟΣΚΗΣ,συοβόσκης,,συοβόσκης,swineherd,swineherd,swineherd,,,,,,http://logeion.uchicago.edu/index.html#συοβόσκης
ΣΥΟΒΟΣΚΙΟΝ,συοβόσκιον,,συοβόσκιον,herd of swine,herd of swine,herd of swine,,,,,,http://logeion.uchicago.edu/index.html#συοβόσκιον
ΣΥΟΒΟΣΚΟΣ,συοβοσκός,,συοβοσκός,swineherd,swineherd,swineherd,,,,,,http://logeion.uchicago.edu/index.html#συοβοσκός
ΣΥΟΒΡΩΤΟΣ,συόβρωτος,,συόβρωτος,bitten by a wild boar,bitten by a wild boar,bitten by a wild boar,,,,,,http://logeion.uchicago.edu/index.html#συόβρωτος
ΣΥΟΔΗΛΗΤΟΣ,συοδήλητος,,συοδήλητος,hurt,hurt,hurt,,,,,,http://logeion.uchicago.edu/index.html#συοδήλητος
ΣΥΟΘΗΡΑΣ,συοθήρας,,συοθήρας,boar-hunter,boar-hunter,boar-hunter,,,,,,http://logeion.uchicago.edu/index.html#συοθήρας
ΣΥΟΚΤΑΣΙΑ,συοκτασία,,συοκτασία,slaughter of swine,slaughter of swine,slaughter of swine,,,,,,http://logeion.uchicago.edu/index.html#συοκτασία
ΣΥΟΚΤΟΝΙΑ,συοκτονία,,συοκτονία,slaughter of swine,slaughter of swine,slaughter of swine,,,,,,http://logeion.uchicago.edu/index.html#συοκτονία
ΣΥΟΚΤΟΝΟΣ,συοκτόνος,,συοκτόνος,slaying swine,slaying swine,slaying swine,,,,,,http://logeion.uchicago.edu/index.html#συοκτόνος
ΣΥΟΟΜΑΙ,συόομαι,,συόομαι,become swine,become swine,become swine,,,,,,http://logeion.uchicago.edu/index.html#συόομαι
ΣΥΟΠΛΟΥΤΟΣΥΝΗ,συοπλουτοσύνη,,συοπλουτοσύνη,swine-wealth,swine-wealth,swine-wealth,,,,,,http://logeion.uchicago.edu/index.html#συοπλουτοσύνη
ΣΥΟΤΡΟΦΟΣ,συοτρόφος,,συοτρόφος,feeding swine,feeding swine,feeding swine,,,,,,http://logeion.uchicago.edu/index.html#συοτρόφος
ΣΥΟΦΟΝΟΣ,συοφόνος,,συοφόνος,boar-slaying,boar-slaying,boar-slaying,,,,,,http://logeion.uchicago.edu/index.html#συοφόνος
ΣΥΟΦΟΝΤΗΣ,συοφόντης,,συοφόντης,swine-slayer;,swine-slayer;,swine-slayer;,,,,,,http://logeion.uchicago.edu/index.html#συοφόντης
ΣΥΟΦΟΡΒΕΟΜΑΙ,συοφορβέομαι,,συοφορβέομαι,to be fed like swine,to be fed like swine,to be fed like swine,,,,,,http://logeion.uchicago.edu/index.html#συοφορβέομαι
ΣΥΟΦΟΡΒΙΟΝ,συοφόρβιον,,συοφόρβιον,herd of swine,herd of swine,herd of swine,,,,,,http://logeion.uchicago.edu/index.html#συοφόρβιον
ΣΥΠΥΗ,συπύη,,συπύη,b,b,b,,,,,,http://logeion.uchicago.edu/index.html#συπύη
ΣΥΡΑ,σύρα,,σύρα,a Syrian woman,a Syrian woman,a Syrian woman,,,,,,http://logeion.uchicago.edu/index.html#σύρα
ΣΥΡΑΙΓΥΠΤΙΟΣ,Συραιγύπτιος,,Συραιγύπτιος,Syro-Egyptian,Syro-Egyptian,Syro-Egyptian,,,,,,http://logeion.uchicago.edu/index.html#Συραιγύπτιος
ΣΥΡΑΚΟΣΙΑ,Συρακοσία,,Συρακοσία,the territory of Syracuse,the territory of Syracuse,the territory of Syracuse,,,,,,http://logeion.uchicago.edu/index.html#Συρακοσία
ΣΥΡΑΚΟΣΙΟΣ,Συρακόσιος,,Συρακόσιος,Syracusan,Syracusan,Syracusan,,,,,,http://logeion.uchicago.edu/index.html#Συρακόσιος
ΣΥΡΑΚΟΥΣΑΙ,Συράκουσαι,,Συράκουσαι,Syracuse,Syracuse,Syracuse,,,,,,http://logeion.uchicago.edu/index.html#Συράκουσαι
ΣΥΡΑΤΤΙΚΟΣ,Συραττικός,,Συραττικός,Syro-Attic,Syro-Attic,Syro-Attic,,,,,,http://logeion.uchicago.edu/index.html#Συραττικός
ΣΥΡΒΑ,σύρβα,,σύρβα,topsy-turvy,topsy-turvy,topsy-turvy,,,,,,http://logeion.uchicago.edu/index.html#σύρβα
ΣΥΡΒΗΝΕΥΣ,συρβηνεύς,,συρβηνεύς,noisy,noisy,noisy,,,,,,http://logeion.uchicago.edu/index.html#συρβηνεύς
ΣΥΡΓΑΣΤΡΟΣ,σύργαστρος,,σύργαστρος,trailing the belly,trailing the belly,trailing the belly,,,,,,http://logeion.uchicago.edu/index.html#σύργαστρος
ΣΥΡΔΗΝ,σύρδην,,σύρδην,"dragging, in a long line","dragging, in a long line","dragging, in a long line",,,,,,http://logeion.uchicago.edu/index.html#σύρδην
ΣΥΡΙΑ,συρία,,συρία ἡ,garment,garment,garment,,,,,,http://logeion.uchicago.edu/index.html#συρία
ΣΥΡΙΑ/2,Συρία,,Συρία ἡ,Syria,Syria,Syria,,,,,,http://logeion.uchicago.edu/index.html#Συρία
ΣΥΡΙΑΡΧΗΣ,Συριάρχης,,Συριάρχης,"president of the provincial council of Syria, Cod. Theod.","president of the provincial council of Syria, Cod. Theod.","president of the provincial council of Syria, Cod. Theod.",,,,,,http://logeion.uchicago.edu/index.html#Συριάρχης
ΣΥΡΙΑΡΧΙΑ,Συριαρχία,,Συριαρχία,office of Συριάρχης,office of Συριάρχης,office of Συριάρχης,,,,,,http://logeion.uchicago.edu/index.html#Συριαρχία
ΣΥΡΙΓΓΕΜΒΟΛΟΣ,συριγγέμβολος,,συριγγέμβολος,pipe-line,pipe-line,pipe-line,,,,,,http://logeion.uchicago.edu/index.html#συριγγέμβολος
ΣΥΡΙΓΓΙΑΚΟΣ,συριγγιακός,,συριγγιακός,for fistulae,for fistulae,for fistulae,,,,,,http://logeion.uchicago.edu/index.html#συριγγιακός
ΣΥΡΙΓΓΙΑΣ,συριγγίας,,συριγγίας,used for making pipes,used for making pipes,used for making pipes,,,,,,http://logeion.uchicago.edu/index.html#συριγγίας
ΣΥΡΙΓΓΙΑΩ,συριγγιάω,,συριγγιάω,suffer from,suffer from,suffer from,,,,,,http://logeion.uchicago.edu/index.html#συριγγιάω
ΣΥΡΙΓΓΙΟΝ,συρίγγιον,,συρίγγιον,little reed,little reed,little reed,,,,,,http://logeion.uchicago.edu/index.html#συρίγγιον
ΣΥΡΙΓΓΙΣ,συριγγίς,,συριγγίς,like a pipe,like a pipe,like a pipe,,,,,,http://logeion.uchicago.edu/index.html#συριγγίς
ΣΥΡΙΓΓΟΠΟΔΕΣ,συριγγόποδες,,συριγγόποδες,fistulares versus,fistulares versus,fistulares versus,,,,,,http://logeion.uchicago.edu/index.html#συριγγόποδες
ΣΥΡΙΓΓΟΠΟΙΟΣ,συριγγοποιός,,συριγγοποιός,pipe-maker,pipe-maker,pipe-maker,,,,,,http://logeion.uchicago.edu/index.html#συριγγοποιός
ΣΥΡΙΓΓΟΤΟΜΟΝ,συριγγοτόμον,,συριγγοτόμον,a knife for cutting fistulae,a knife for cutting fistulae,a knife for cutting fistulae,,,,,,http://logeion.uchicago.edu/index.html#συριγγοτόμον
ΣΥΡΙΓΓΟΩ,συριγγόω,,συριγγόω,"make into a pipe, carry along like a pipe","make into a pipe, carry along like a pipe","make into a pipe, carry along like a pipe",,,,,,http://logeion.uchicago.edu/index.html#συριγγόω
ΣΥΡΙΓΓΩΔΗΣ,συριγγώδης,,συριγγώδης,like a pipe,like a pipe,like a pipe,,,,,,http://logeion.uchicago.edu/index.html#συριγγώδης
ΣΥΡΙΓΓΩΜΑ,συρίγγωμα,,συρίγγωμα,fistula,fistula,fistula,,,,,,http://logeion.uchicago.edu/index.html#συρίγγωμα
ΣΥΡΙΓΓΩΣΙΣ,συρίγγωσις,,συρίγγωσις,formation of a fistula,formation of a fistula,formation of a fistula,,,,,,http://logeion.uchicago.edu/index.html#συρίγγωσις
ΣΥΡΙΓΜΑ,σύριγμα,,σύριγμα,the sound of a pipe,the sound of a pipe,the sound of a pipe,,,,,,http://logeion.uchicago.edu/index.html#σύριγμα
ΣΥΡΙΓΜΑΤΩΔΗΣ,συριγματώδης,,συριγματώδης,"like the sound of a pipe, whistling","like the sound of a pipe, whistling","like the sound of a pipe, whistling",,,,,,http://logeion.uchicago.edu/index.html#συριγματώδης
ΣΥΡΙΓΜΟΣ,συριγμός,,συριγμός,"a whistling, hissing","a whistling, hissing","a whistling, hissing",,,,,,http://logeion.uchicago.edu/index.html#συριγμός
ΣΥΡΙΓΞ,σῦριγξ,,σῦριγξ –ιγγος ἡ,a pipe,a pipe,a pipe,3,,,0,Noun,http://logeion.uchicago.edu/index.html#σῦριγξ
ΣΥΡΙΓΞΙΣ,σύριγξις,,σύριγξις,playing on the syrinx,playing on the syrinx,playing on the syrinx,,,,,,http://logeion.uchicago.edu/index.html#σύριγξις
ΣΥΡΙΖΩ/2,Συρίζω,,Συρίζω,to speak like a Syrian,to speak like a Syrian,to speak like a Syrian,,,,,,http://logeion.uchicago.edu/index.html#Συρίζω
ΣΥΡΙΗΓΕΝΗΣ,Συριηγενής,,Συριηγενής,Syrian-born,Syrian-born,Syrian-born,,,,,,http://logeion.uchicago.edu/index.html#Συριηγενής
ΣΥΡΙΚΟΣ,Συρικός,,Συρικός,"from Syria, Syrian","from Syria, Syrian","from Syria, Syrian",,,,,,http://logeion.uchicago.edu/index.html#Συρικός
ΣΥΡΙΟΣ,Σύριος,,Σύριος –a –ον,Syrian,Syrian,Syrian,,,,,,http://logeion.uchicago.edu/index.html#Σύριος
ΣΥΡΙΟΣ/2,Σύριος2,,Σύριος2,Syran (island of Syros),Syran (island of Syros),Syran (island of Syros),,,,,,http://logeion.uchicago.edu/index.html#Σύριος2
ΣΥΡΙΣΤΗΡΙΔΙΟΝ,συριστηρίδιον,,συριστηρίδιον,small Panspipe,small Panspipe,small Panspipe,,,,,,http://logeion.uchicago.edu/index.html#συριστηρίδιον
ΣΥΡΙΣΤΗΣ,συριστής,,συριστής,a piper,a piper,a piper,,,,,,http://logeion.uchicago.edu/index.html#συριστής
ΣΥΡΙΣΤΙ,Συριστί,,Συριστί,in the Syrian language,in the Syrian language,in the Syrian language,,,,,,http://logeion.uchicago.edu/index.html#Συριστί
ΣΥΡΙΣΤΙΚΗ,συριστική,,συριστική,the art of piping,the art of piping,the art of piping,,,,,,http://logeion.uchicago.edu/index.html#συριστική
ΣΥΡΜΑ,σύρμα,,σύρμα,anything trailed,anything trailed,anything trailed,,,,,,http://logeion.uchicago.edu/index.html#σύρμα
ΣΥΡΜΑΙΑ,συρμαία,,συρμαία,purge-plant,purge-plant,purge-plant,,,,,,http://logeion.uchicago.edu/index.html#συρμαία
ΣΥΡΜΑΙΖΩ,συρμαΐζω,,συρμαΐζω,take an emetic,take an emetic,take an emetic,,,,,,http://logeion.uchicago.edu/index.html#συρμαΐζω
ΣΥΡΜΑΙΟΠΩΛΗΣ,συρμαιοπώλης,,συρμαιοπώλης,one who sells emetics,one who sells emetics,one who sells emetics,,,,,,http://logeion.uchicago.edu/index.html#συρμαιοπώλης
ΣΥΡΜΑΙΣΜΟΣ,συρμαϊσμός,,συρμαϊσμός,use of an emetic,use of an emetic,use of an emetic,,,,,,http://logeion.uchicago.edu/index.html#συρμαϊσμός
ΣΥΡΜΑΣ,συρμάς,,συρμάς,snowdrift,snowdrift,snowdrift,,,,,,http://logeion.uchicago.edu/index.html#συρμάς
ΣΥΡΜΑΤΙΚΗ,συρματική,,συρματική,long drawn-out,long drawn-out,long drawn-out,,,,,,http://logeion.uchicago.edu/index.html#συρματική
ΣΥΡΜΑΤΙΣ,συρματὶς,,συρματὶς,"one which sweeps up, carries away","one which sweeps up, carries away","one which sweeps up, carries away",,,,,,http://logeion.uchicago.edu/index.html#συρματὶς
ΣΥΡΜΑΤΙΤΙΣ,συρματῖτις,,συρματῖτις,mixed with litter,mixed with litter,mixed with litter,,,,,,http://logeion.uchicago.edu/index.html#συρματῖτις
ΣΥΡΜΗ,συρμή,,συρμή,trail,trail,trail,,,,,,http://logeion.uchicago.edu/index.html#συρμή
ΣΥΡΜΙΣΤΗΡ,συρμιστήρ,,συρμιστήρ,one who sells shavings,one who sells shavings,one who sells shavings,,,,,,http://logeion.uchicago.edu/index.html#συρμιστήρ
ΣΥΡΜΟΣ,συρμός,,συρμός,any lengthened sweeping motion,any lengthened sweeping motion,any lengthened sweeping motion,,,,,,http://logeion.uchicago.edu/index.html#συρμός
ΣΥΡΟΠΕΡΔΙΞ,συροπέρδιξ,,συροπέρδιξ,"desert partridge, Ammoperdix heyi","desert partridge, Ammoperdix heyi","desert partridge, Ammoperdix heyi",,,,,,http://logeion.uchicago.edu/index.html#συροπέρδιξ
ΣΥΡΟΠΟΙΟΣ,συροποιός,,συροποιός,maker,maker,maker,,,,,,http://logeion.uchicago.edu/index.html#συροποιός
ΣΥΡΟΣ,Σύρος,,Σύρος,a Syrian,a Syrian,a Syrian,,,,,,http://logeion.uchicago.edu/index.html#Σύρος
ΣΥΡΟΣ/2,σύρος,,σύρος,"broom, brushwood","broom, brushwood","broom, brushwood",,,,,,http://logeion.uchicago.edu/index.html#σύρος
ΣΥΡΟΣ/3,Σῦρος,,Σῦρος,Syros,Syros,Syros,,,,,,http://logeion.uchicago.edu/index.html#Σῦρος
ΣΥΡΟΣ/4,σύρος2,,σύρος2,Syrian,Syrian,Syrian,,,,,,http://logeion.uchicago.edu/index.html#σύρος2
ΣΥΡΟΦΟΙΝΙΞ,Συροφοῖνιξ,,Συροφοῖνιξ,a Syro-phoenician,a Syro-phoenician,a Syro-phoenician,,,,,,http://logeion.uchicago.edu/index.html#Συροφοῖνιξ
ΣΥΡΡΑΓΜΑ,σύρραγμα,,σύρραγμα,conflict,conflict,conflict,,,,,,http://logeion.uchicago.edu/index.html#σύρραγμα
ΣΥΡΡΑΘΑΓΕΩ,συρραθαγέω,,συρραθαγέω,crunch,crunch,crunch,,,,,,http://logeion.uchicago.edu/index.html#συρραθαγέω
ΣΥΡΡΑΙΔΙΟΥΡΓΕΩ,συρρᾳδιουργέω,,συρρᾳδιουργέω,commit a crime with,commit a crime with,commit a crime with,,,,,,http://logeion.uchicago.edu/index.html#συρρᾳδιουργέω
ΣΥΡΡΑΙΖΩ,συρραΐζω,,συρραΐζω,recover health with,recover health with,recover health with,,,,,,http://logeion.uchicago.edu/index.html#συρραΐζω
ΣΥΡΡΑΙΣΤΩΝΕΩ,συρρᾳστωνέω,,συρρᾳστωνέω,subside together,subside together,subside together,,,,,,http://logeion.uchicago.edu/index.html#συρρᾳστωνέω
ΣΥΡΡΑΞΙΣ,σύρραξις,,σύρραξις,a dashing together,a dashing together,a dashing together,,,,,,http://logeion.uchicago.edu/index.html#σύρραξις
ΣΥΡΡΑΠΤΟΣ,συρραπτός,,συρραπτός,sewn together,sewn together,sewn together,,,,,,http://logeion.uchicago.edu/index.html#συρραπτός
ΣΥΡΡΑΠΤΩ,συρράπτω,,συρράπτω,to sew,to sew,to sew,,,,,,http://logeion.uchicago.edu/index.html#συρράπτω
ΣΥΡΡΑΣΣΩ,συρράσσω,,συρράσσω ξυρράξω συνέρραξα,"dash together, fight with","dash together, fight with","dash together, fight with",,,,,,http://logeion.uchicago.edu/index.html#συρράσσω
ΣΥΡΡΑΦΕΥΣ,συρραφεύς,,συρραφεύς,one who stitches together,one who stitches together,one who stitches together,,,,,,http://logeion.uchicago.edu/index.html#συρραφεύς
ΣΥΡΡΑΦΗ,συρραφή,,συρραφή,"sewing together, seam","sewing together, seam","sewing together, seam",,,,,,http://logeion.uchicago.edu/index.html#συρραφή
ΣΥΡΡΕΖΩ,συρρέζω,,συρρέζω,to do sacrifice together,to do sacrifice together,to do sacrifice together,,,,,,http://logeion.uchicago.edu/index.html#συρρέζω
ΣΥΡΡΕΜΒΟΜΑΙ,συρρέμβομαι,,συρρέμβομαι,roam together,roam together,roam together,,,,,,http://logeion.uchicago.edu/index.html#συρρέμβομαι
ΣΥΡΡΕΠΩ,συρρέπω,,συρρέπω,incline together,incline together,incline together,,,,,,http://logeion.uchicago.edu/index.html#συρρέπω
ΣΥΡΡΕΥΣΙΣ,σύρρευσις,,σύρρευσις,"flowing together, conflux","flowing together, conflux","flowing together, conflux",,,,,,http://logeion.uchicago.edu/index.html#σύρρευσις
ΣΥΡΡΕΩ,συρρέω,,συρρέω,to flow together,to flow together,to flow together,,,,,,http://logeion.uchicago.edu/index.html#συρρέω
ΣΥΡΡΗΓΜΑ,σύρρηγμα,,σύρρηγμα,"clash, collision","clash, collision","clash, collision",,,,,,http://logeion.uchicago.edu/index.html#σύρρηγμα
ΣΥΡΡΗΓΝΥΜΙ,συρρήγνυμι,,συρρήγνυμι,to break in pieces,to break in pieces,to break in pieces,,,,,,http://logeion.uchicago.edu/index.html#συρρήγνυμι
ΣΥΡΡΗΞΙΣ,σύρρηξις,,σύρρηξις,internal rupture,internal rupture,internal rupture,,,,,,http://logeion.uchicago.edu/index.html#σύρρηξις
ΣΥΡΡΗΣΣΩ,συρρήσσω,,συρρήσσω,confligo,confligo,confligo,,,,,,http://logeion.uchicago.edu/index.html#συρρήσσω
ΣΥΡΡΗΤΟΡΕΥΩ,συρρητορεύω,,συρρητορεύω,to be a rhetorician with,to be a rhetorician with,to be a rhetorician with,,,,,,http://logeion.uchicago.edu/index.html#συρρητορεύω
ΣΥΡΡΙΖΟΟΜΑΙ,συρριζόομαι,,συρριζόομαι,to have the roots united,to have the roots united,to have the roots united,,,,,,http://logeion.uchicago.edu/index.html#συρριζόομαι
ΣΥΡΡΙΖΟΣ,σύρριζος,,σύρριζος,"joined to the root, root and all","joined to the root, root and all","joined to the root, root and all",,,,,,http://logeion.uchicago.edu/index.html#σύρριζος
ΣΥΡΡΙΠΤΩ,συρρίπτω,,συρρίπτω,throw together,throw together,throw together,,,,,,http://logeion.uchicago.edu/index.html#συρρίπτω
ΣΥΡΡΟΗ,συρροή,,συρροή,conflux,conflux,conflux,,,,,,http://logeion.uchicago.edu/index.html#συρροή
ΣΥΡΡΟΟΣ,σύρροος,,σύρροος,"flowing together, confluent","flowing together, confluent","flowing together, confluent",,,,,,http://logeion.uchicago.edu/index.html#σύρροος
ΣΥΡΡΟΠΟΝ,σύρροπον,,σύρροπον,casting-weight,casting-weight,casting-weight,,,,,,http://logeion.uchicago.edu/index.html#σύρροπον
ΣΥΡΡΩΝΝΥΜΑΙ,συρρώννυμαι,,συρρώννυμαι,to be strengthened together,to be strengthened together,to be strengthened together,,,,,,http://logeion.uchicago.edu/index.html#συρρώννυμαι
ΣΥΡΡΩΟΜΑΙ,συρρώομαι,,συρρώομαι,rushed also,rushed also,rushed also,,,,,,http://logeion.uchicago.edu/index.html#συρρώομαι
ΣΥΡΣΙΣ,σύρσις,,σύρσις,drawing,drawing,drawing,,,,,,http://logeion.uchicago.edu/index.html#σύρσις
ΣΥΡΤΗΣ,σύρτης,,σύρτης,"cord for drawing with, rein","cord for drawing with, rein","cord for drawing with, rein",,,,,,http://logeion.uchicago.edu/index.html#σύρτης
ΣΥΡΤΙΣ,Σύρτις,,Σύρτις,the Syrtis,the Syrtis,the Syrtis,,,,,,http://logeion.uchicago.edu/index.html#Σύρτις
ΣΥΡΤΟΣ,συρτός,,συρτός,swept,swept,swept,,,,,,http://logeion.uchicago.edu/index.html#συρτός
ΣΥΡΤΟΣ/2,συρτός2,,συρτός2,name of a dance,name of a dance,name of a dance,,,,,,http://logeion.uchicago.edu/index.html#συρτός2
ΣΥΡΦΕΤΟΣ,συρφετός,,συρφετός,"anything swept together, sweepings, refuse, rubbish, litter","anything swept together, sweepings, refuse, rubbish, litter","anything swept together, sweepings, refuse, rubbish, litter",,,,,,http://logeion.uchicago.edu/index.html#συρφετός
ΣΥΡΦΕΤΩΔΗΣ,συρφετώδης,,συρφετώδης,"jumbled together, promiscuous","jumbled together, promiscuous","jumbled together, promiscuous",,,,,,http://logeion.uchicago.edu/index.html#συρφετώδης
ΣΥΡΩ,σύρω,,σύρω,"to draw, drag","to draw, drag","to draw, drag",,,,,,http://logeion.uchicago.edu/index.html#σύρω
ΣΥΣ,,,σῦς συός,"swine, pig, hog",,,3,,,,Noun,http://logeion.uchicago.edu/index.html#σῦς
ΣΥΣΒΕΝΝΥΜΙ,συσβέννυμι,,συσβέννυμι,help to extinguish,help to extinguish,help to extinguish,,,,,,http://logeion.uchicago.edu/index.html#συσβέννυμι
ΣΥΣΙΝΑΠΙΣΤΕΟΝ,συσιναπιστέον,,συσιναπιστέον,one must plaster,one must plaster,one must plaster,,,,,,http://logeion.uchicago.edu/index.html#συσιναπιστέον
ΣΥΣΚΑΠΤΩ,συσκάπτω,,συσκάπτω,trench and fill in,trench and fill in,trench and fill in,,,,,,http://logeion.uchicago.edu/index.html#συσκάπτω
ΣΥΣΚΕΔΑΝΝΥΜΙ,συσκεδάννυμι,,συσκεδάννυμι,"to help in scattering, to toss about","to help in scattering, to toss about","to help in scattering, to toss about",,,,,,http://logeion.uchicago.edu/index.html#συσκεδάννυμι
ΣΥΣΚΕΛΛΩ,συσκέλλω,,συσκέλλω,dry up,dry up,dry up,,,,,,http://logeion.uchicago.edu/index.html#συσκέλλω
ΣΥΣΚΕΜΜΑ,σύσκεμμα,,σύσκεμμα,joint consideration,joint consideration,joint consideration,,,,,,http://logeion.uchicago.edu/index.html#σύσκεμμα
ΣΥΣΚΕΠΑΖΩ,συσκεπάζω,,συσκεπάζω,cover entirely,cover entirely,cover entirely,,,,,,http://logeion.uchicago.edu/index.html#συσκεπάζω
ΣΥΣΚΕΠΤΕΟΝ,συσκεπτέον,,συσκεπτέον,one must consider,one must consider,one must consider,,,,,,http://logeion.uchicago.edu/index.html#συσκεπτέον
ΣΥΣΚΕΠΩ,συσκέπω,,συσκέπω,cooperio,cooperio,cooperio,,,,,,http://logeion.uchicago.edu/index.html#συσκέπω
ΣΥΣΚΕΥΑΖΩ,συσκευάζω,,συσκευάζω,"to make ready by putting together, to pack up","to make ready by putting together, to pack up","to make ready by putting together, to pack up",,,,,,http://logeion.uchicago.edu/index.html#συσκευάζω
ΣΥΣΚΕΥΑΣΙΑ,συσκευασία,,συσκευασία,"a packing up, getting ready","a packing up, getting ready","a packing up, getting ready",,,,,,http://logeion.uchicago.edu/index.html#συσκευασία
ΣΥΣΚΕΥΑΣΤΗΣ,συσκευαστής,,συσκευαστής,factionarius,factionarius,factionarius,,,,,,http://logeion.uchicago.edu/index.html#συσκευαστής
ΣΥΣΚΕΥΗ,συσκευή,,συσκευή,"intrigue, plot","intrigue, plot","intrigue, plot",,,,,,http://logeion.uchicago.edu/index.html#συσκευή
ΣΥΣΚΕΥΟΦΟΡΕΩ,συσκευοφορέω,,συσκευοφορέω,carry baggage together,carry baggage together,carry baggage together,,,,,,http://logeion.uchicago.edu/index.html#συσκευοφορέω
ΣΥΣΚΕΥΩΡΕΟΜΑΙ,συσκευωρέομαι,,συσκευωρέομαι,"to contrive, organise","to contrive, organise","to contrive, organise",,,,,,http://logeion.uchicago.edu/index.html#συσκευωρέομαι
ΣΥΣΚΕΥΩΡΗΜΑ,συσκευώρημα,,συσκευώρημα,intrigue,intrigue,intrigue,,,,,,http://logeion.uchicago.edu/index.html#συσκευώρημα
ΣΥΣΚΕΨΙΣ,σύσκεψις,,σύσκεψις,much consideration,much consideration,much consideration,,,,,,http://logeion.uchicago.edu/index.html#σύσκεψις
ΣΥΣΚΗΝΕΩ,συσκηνέω,,συσκηνέω,be in the same tent/mess/ship berth,be in the same tent/mess/ship berth,be in the same tent/mess/ship berth,,,,,,http://logeion.uchicago.edu/index.html#συσκηνέω
ΣΥΣΚΗΝΗΤΡΙΑ,συσκηνήτρια,,συσκηνήτρια,female messmate,female messmate,female messmate,,,,,,http://logeion.uchicago.edu/index.html#συσκηνήτρια
ΣΥΣΚΗΝΙΑ,συσκηνία,,συσκηνία,a dwelling in one tent,a dwelling in one tent,a dwelling in one tent,,,,,,http://logeion.uchicago.edu/index.html#συσκηνία
ΣΥΣΚΗΝΙΑ/2,συσκήνια,,συσκήνια,messes,messes,messes,,,,,,http://logeion.uchicago.edu/index.html#συσκήνια
ΣΥΣΚΗΝΙΟΣ,συσκήνιος,,συσκήνιος,mess mate,mess mate,mess mate,,,,,,http://logeion.uchicago.edu/index.html#συσκήνιος
ΣΥΣΚΗΝΟΣ,σύσκηνος,,σύσκηνος,"one who lives in the same tent, a messmate","one who lives in the same tent, a messmate","one who lives in the same tent, a messmate",,,,,,http://logeion.uchicago.edu/index.html#σύσκηνος
ΣΥΣΚΗΝΟΩ,συσκηνόω,,συσκηνόω,be in the same tent/mess/ship berth,be in the same tent/mess/ship berth,be in the same tent/mess/ship berth,,,,,,http://logeion.uchicago.edu/index.html#συσκηνόω
ΣΥΣΚΗΝΩΣΙΣ,συσκήνωσις,,συσκήνωσις,lodging together,lodging together,lodging together,,,,,,http://logeion.uchicago.edu/index.html#συσκήνωσις
ΣΥΣΚΙΑΖΩ,συσκιάζω,,συσκιάζω,"to shade quite over, throw a shade over, shade closely","to shade quite over, throw a shade over, shade closely","to shade quite over, throw a shade over, shade closely",,,,,,http://logeion.uchicago.edu/index.html#συσκιάζω
ΣΥΣΚΙΑΣΙΣ,συσκίασις,,συσκίασις,obumbratio,obumbratio,obumbratio,,,,,,http://logeion.uchicago.edu/index.html#συσκίασις
ΣΥΣΚΙΑΣΜΑ,συσκίασμα,,συσκίασμα,shadow,shadow,shadow,,,,,,http://logeion.uchicago.edu/index.html#συσκίασμα
ΣΥΣΚΙΟΣ,σύσκιος,,σύσκιος,"closely shaded, thickly shaded","closely shaded, thickly shaded","closely shaded, thickly shaded",,,,,,http://logeion.uchicago.edu/index.html#σύσκιος
ΣΥΣΚΙΡΟΟΜΑΙ,συσκιρόομαι,,συσκιρόομαι,become indurated together.,become indurated together.,become indurated together.,,,,,,http://logeion.uchicago.edu/index.html#συσκιρόομαι
ΣΥΣΚΙΡΤΑΩ,συσκιρτάω,,συσκιρτάω,leap together,leap together,leap together,,,,,,http://logeion.uchicago.edu/index.html#συσκιρτάω
ΣΥΣΚΟΠΕΩ,συσκοπέω,,συσκοπέω,to contemplate along with,to contemplate along with,to contemplate along with,,,,,,http://logeion.uchicago.edu/index.html#συσκοπέω
ΣΥΣΚΟΤΑΖΩ,συσκοτάζω,,συσκοτάζω,to grow quite dark,to grow quite dark,to grow quite dark,,,,,,http://logeion.uchicago.edu/index.html#συσκοτάζω
