TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΠΡΟΣΣΥΝΕΡΓΕΩ,προσσυνεργέω,,προσσυνεργέω,work with as well,work with as well,work with as well,,,,,,http://logeion.uchicago.edu/index.html#προσσυνεργέω
ΠΡΟΣΣΥΝΘΕΡΜΑΙΝΩ,προσσυνθερμαίνω,,προσσυνθερμαίνω,warm besides,warm besides,warm besides,,,,,,http://logeion.uchicago.edu/index.html#προσσυνθερμαίνω
ΠΡΟΣΣΥΝΙΗΜΙ,προσσυνίημι,,προσσυνίημι,understand besides,understand besides,understand besides,,,,,,http://logeion.uchicago.edu/index.html#προσσυνίημι
ΠΡΟΣΣΥΝΙΣΤΗΜΙ,προσσυνίστημι,,προσσυνίστημι,recommend further,recommend further,recommend further,,,,,,http://logeion.uchicago.edu/index.html#προσσυνίστημι
ΠΡΟΣΣΥΝΟΙΚΕΩ,προσσυνοικέω,,προσσυνοικέω,to settle with,to settle with,to settle with,,,,,,http://logeion.uchicago.edu/index.html#προσσυνοικέω
ΠΡΟΣΣΥΝΟΙΚΙΖΩ,προσσυνοικίζω,,προσσυνοικίζω,give,give,give,,,,,,http://logeion.uchicago.edu/index.html#προσσυνοικίζω
ΠΡΟΣΣΥΝΤΕΛΕΩ,προσσυντελέω,,προσσυντελέω,finish in addition,finish in addition,finish in addition,,,,,,http://logeion.uchicago.edu/index.html#προσσυντελέω
ΠΡΟΣΣΥΝΤΙΘΕΜΑΙ,προσσυντίθεμαι,,προσσυντίθεμαι,concert,concert,concert,,,,,,http://logeion.uchicago.edu/index.html#προσσυντίθεμαι
ΠΡΟΣΣΥΡΙΖΩ,προσσυρίζω,,προσσυρίζω,give a signal to,give a signal to,give a signal to,,,,,,http://logeion.uchicago.edu/index.html#προσσυρίζω
ΠΡΟΣΣΥΡΩ,προσσύρω,,προσσύρω,drag on,drag on,drag on,,,,,,http://logeion.uchicago.edu/index.html#προσσύρω
ΠΡΟΣΣΦΑΖΩ,προσσφάζω,,προσσφάζω,to slay at,to slay at,to slay at,,,,,,http://logeion.uchicago.edu/index.html#προσσφάζω
ΠΡΟΣΣΦΙΓΓΩ,προσσφίγγω,,προσσφίγγω,bind tightly,bind tightly,bind tightly,,,,,,http://logeion.uchicago.edu/index.html#προσσφίγγω
ΠΡΟΣΣΦΡΑΓΙΖΩ,προσσφραγίζω,,προσσφραγίζω,seal as well,seal as well,seal as well,,,,,,http://logeion.uchicago.edu/index.html#προσσφραγίζω
ΠΡΟΣΣΧΕΔΙΑΖΩ,προσσχεδιάζω,,προσσχεδιάζω,add besides,add besides,add besides,,,,,,http://logeion.uchicago.edu/index.html#προσσχεδιάζω
ΠΡΟΣΣΧΗΤΕΟΝ,προσσχητέον,,προσσχητέον,one must attend,one must attend,one must attend,,,,,,http://logeion.uchicago.edu/index.html#προσσχητέον
ΠΡΟΣΣΩΡΕΥΣΙΣ,προσσώρευσις,,προσσώρευσις,piling up,piling up,piling up,,,,,,http://logeion.uchicago.edu/index.html#προσσώρευσις
ΠΡΟΣΣΩΡΕΥΩ,προσσωρεύω,,προσσωρεύω,to store up besides,to store up besides,to store up besides,,,,,,http://logeion.uchicago.edu/index.html#προσσωρεύω
ΠΡΟΣΤΑΓΜΑ,πρόσταγμα,,πρόσταγμα,"an ordinance, command","an ordinance, command","an ordinance, command",,,,,,http://logeion.uchicago.edu/index.html#πρόσταγμα
ΠΡΟΣΤΑΚΤΕΟΝ,προστακτέον,,προστακτέον,one must order,one must order,one must order,,,,,,http://logeion.uchicago.edu/index.html#προστακτέον
ΠΡΟΣΤΑΚΤΕΟΣ,προστακτέος,,προστακτέος,one must order,one must order,one must order,,,,,,http://logeion.uchicago.edu/index.html#προστακτέος
ΠΡΟΣΤΑΚΤΙΚΟΣ,προστακτικός,,προστακτικός,"of or for commanding, imperative, imperious","of or for commanding, imperative, imperious","of or for commanding, imperative, imperious",,,,,,http://logeion.uchicago.edu/index.html#προστακτικός
ΠΡΟΣΤΑΚΤΟΣ,προστακτός,,προστακτός,"ordained, ordinary","ordained, ordinary","ordained, ordinary",,,,,,http://logeion.uchicago.edu/index.html#προστακτός
ΠΡΟΣΤΑΛΑΙΠΩΡΕΩ,προσταλαιπωρέω,,προσταλαιπωρέω,to persist,to persist,to persist,,,,,,http://logeion.uchicago.edu/index.html#προσταλαιπωρέω
ΠΡΟΣΤΑΞΙΣ,πρόσταξις,,πρόσταξις,"an ordaining, an ordinance, command","an ordaining, an ordinance, command","an ordaining, an ordinance, command",,,,,,http://logeion.uchicago.edu/index.html#πρόσταξις
ΠΡΟΣΤΑΡΑΣΣΩ,προσταράσσω,,προσταράσσω,trouble further,trouble further,trouble further,,,,,,http://logeion.uchicago.edu/index.html#προσταράσσω
ΠΡΟΣΤΑΡΓΑΝΟΩ,προσταργανόω,,προσταργανόω,fasten to,fasten to,fasten to,,,,,,http://logeion.uchicago.edu/index.html#προσταργανόω
ΠΡΟΣΤΑΣ,προστάς,,προστάς,part between the two antae,part between the two antae,part between the two antae,,,,,,http://logeion.uchicago.edu/index.html#προστάς
ΠΡΟΣΤΑΣΙΑ,προστασία,,προστασία,"a standing before, leadership","a standing before, leadership","a standing before, leadership",,,,,,http://logeion.uchicago.edu/index.html#προστασία
ΠΡΟΣΤΑΣΙΣ,πρόστασις,,πρόστασις,"outward dignity, pompous appearance, pomp","outward dignity, pompous appearance, pomp","outward dignity, pompous appearance, pomp",,,,,,http://logeion.uchicago.edu/index.html#πρόστασις
ΠΡΟΣΤΑΣΣΩ,προστάσσω,προστασσω,προστάσσω προστάξω προσέταξα προστέταχα προστέταγμαι προσετάχθην,"place or post, assign, order",to order,to order,0,,,0,Verb,http://logeion.uchicago.edu/index.html#προστάσσω
ΠΡΟΣΤΑΤΕΙΑ,προστατεία,,προστατεία,leadership,leadership,leadership,,,,,,http://logeion.uchicago.edu/index.html#προστατεία
ΠΡΟΣΤΑΤΕΥΤΙΚΟΣ,προστατευτικός,,προστατευτικός,of or for exercising authority,of or for exercising authority,of or for exercising authority,,,,,,http://logeion.uchicago.edu/index.html#προστατευτικός
ΠΡΟΣΤΑΤΕΥΩ,προστατεύω,,προστατεύω,to be leader,to be leader,to be leader,,,,,,http://logeion.uchicago.edu/index.html#προστατεύω
ΠΡΟΣΤΑΤΕΩ,προστατέω,,προστατέω,"to stand before, be ruler over, domineer over","to stand before, be ruler over, domineer over","to stand before, be ruler over, domineer over",,,,,,http://logeion.uchicago.edu/index.html#προστατέω
ΠΡΟΣΤΑΤΗΡΙΟΣ,προστατήριος,,προστατήριος,standing before,standing before,standing before,,,,,,http://logeion.uchicago.edu/index.html#προστατήριος
ΠΡΟΣΤΑΤΗΣ,προστάτης,,προστάτης –ου ὁ,"one who stands before, a front-rank-man","one who stands before, a front-rank-man","one who stands before, a front-rank-man",1,,,0,Noun,http://logeion.uchicago.edu/index.html#προστάτης
ΠΡΟΣΤΑΤΙΚΟΣ,προστατικός,,προστατικός,"of or for a προστάτης, leader; magnificent; ready to protect","of or for a προστάτης, leader; magnificent; ready to protect","of or for a προστάτης, leader; magnificent; ready to protect",,,,,,http://logeion.uchicago.edu/index.html#προστατικός
ΠΡΟΣΤΑΤΙΣ,προστάτις,,προστάτις,"champion, leader (fem. of προστάτης)","champion, leader (fem. of προστάτης)","champion, leader (fem. of προστάτης)",,,,,,http://logeion.uchicago.edu/index.html#προστάτις
ΠΡΟΣΤΑΥΡΟΩ,προσταυρόω,,προσταυρόω,to draw a stockade in front of,to draw a stockade in front of,to draw a stockade in front of,,,,,,http://logeion.uchicago.edu/index.html#προσταυρόω
ΠΡΟΣΤΑΦΙΔΟΟΜΑΙ,προσταφιδόομαι,,προσταφιδόομαι,to be converted into raisins before,to be converted into raisins before,to be converted into raisins before,,,,,,http://logeion.uchicago.edu/index.html#προσταφιδόομαι
ΠΡΟΣΤΕΓΑΣΜΑ,προστέγασμα,,προστέγασμα,"projecting roof, penthouse","projecting roof, penthouse","projecting roof, penthouse",,,,,,http://logeion.uchicago.edu/index.html#προστέγασμα
ΠΡΟΣΤΕΓΑΣΤΗΡ,προστεγαστήρ,,προστεγαστήρ,provisional roofing,provisional roofing,provisional roofing,,,,,,http://logeion.uchicago.edu/index.html#προστεγαστήρ
ΠΡΟΣΤΕΓΝΟΩ,προστεγνόω,,προστεγνόω,stop up before,stop up before,stop up before,,,,,,http://logeion.uchicago.edu/index.html#προστεγνόω
ΠΡΟΣΤΕΓΟΝ,πρόστεγον,,πρόστεγον,house-rent,house-rent,house-rent,,,,,,http://logeion.uchicago.edu/index.html#πρόστεγον
ΠΡΟΣΤΕΙΧΙΖΩ,προστειχίζω,,προστειχίζω,"to add to a fortification, include in the city-wall","to add to a fortification, include in the city-wall","to add to a fortification, include in the city-wall",,,,,,http://logeion.uchicago.edu/index.html#προστειχίζω
ΠΡΟΣΤΕΚΜΑΙΡΟΜΑΙ,προστεκμαίρομαι,,προστεκμαίρομαι,judge of by further symptoms,judge of by further symptoms,judge of by further symptoms,,,,,,http://logeion.uchicago.edu/index.html#προστεκμαίρομαι
ΠΡΟΣΤΕΚΜΑΡΤΕΟΣ,προστεκμαρτέος,,προστεκμαρτέος,to be noticed besides,to be noticed besides,to be noticed besides,,,,,,http://logeion.uchicago.edu/index.html#προστεκμαρτέος
ΠΡΟΣΤΕΚΤΑΙΝΟΜΑΙ,προστεκταίνομαι,,προστεκταίνομαι,to add of oneself,to add of oneself,to add of oneself,,,,,,http://logeion.uchicago.edu/index.html#προστεκταίνομαι
ΠΡΟΣΤΕΛΕΩ,προστελέω,,προστελέω,to pay,to pay,to pay,,,,,,http://logeion.uchicago.edu/index.html#προστελέω
ΠΡΟΣΤΕΛΛΩ,προστέλλω,,προστέλλω,to guard,to guard,to guard,,,,,,http://logeion.uchicago.edu/index.html#προστέλλω
ΠΡΟΣΤΕΜΝΩ,προστέμνω,,προστέμνω,cut also,cut also,cut also,,,,,,http://logeion.uchicago.edu/index.html#προστέμνω
ΠΡΟΣΤΕΝΩ,προστένω,,προστένω,to sigh,to sigh,to sigh,,,,,,http://logeion.uchicago.edu/index.html#προστένω
ΠΡΟΣΤΕΡΝΙΔΙΟΝ,προστερνίδιον,,προστερνίδιον,"a covering for the breast, of horses","a covering for the breast, of horses","a covering for the breast, of horses",,,,,,http://logeion.uchicago.edu/index.html#προστερνίδιον
ΠΡΟΣΤΕΡΝΟΣ,πρόστερνος,,πρόστερνος,before,before,before,,,,,,http://logeion.uchicago.edu/index.html#πρόστερνος
ΠΡΟΣΤΕΡΠΩ,προστέρπω,,προστέρπω,to delight,to delight,to delight,,,,,,http://logeion.uchicago.edu/index.html#προστέρπω
ΠΡΟΣΤΕΦΑΝΟΩ,προστεφανόω,,προστεφανόω,crown beforehand,crown beforehand,crown beforehand,,,,,,http://logeion.uchicago.edu/index.html#προστεφανόω
ΠΡΟΣΤΕΧΝΑΟΜΑΙ,προστεχνάομαι,,προστεχνάομαι,to devise besides,to devise besides,to devise besides,,,,,,http://logeion.uchicago.edu/index.html#προστεχνάομαι
ΠΡΟΣΤΗΘΙΔΙΟΣ,προστηθίδιος,,προστηθίδιος,breast-ornament,breast-ornament,breast-ornament,,,,,,http://logeion.uchicago.edu/index.html#προστηθίδιος
ΠΡΟΣΤΗΘΙΣ,προστηθίς,,προστηθίς,ball of the foot,ball of the foot,ball of the foot,,,,,,http://logeion.uchicago.edu/index.html#προστηθίς
ΠΡΟΣΤΗΚΟΜΑΙ,προστήκομαι,,προστήκομαι,"to stick fast to, cling to","to stick fast to, cling to","to stick fast to, cling to",,,,,,http://logeion.uchicago.edu/index.html#προστήκομαι
ΠΡΟΣΤΗΞΙΣ,πρόστηξις,,πρόστηξις,"attachment, devotion","attachment, devotion","attachment, devotion",,,,,,http://logeion.uchicago.edu/index.html#πρόστηξις
ΠΡΟΣΤΗΡΕΩ,προστηρέω,,προστηρέω,keep watch,keep watch,keep watch,,,,,,http://logeion.uchicago.edu/index.html#προστηρέω
ΠΡΟΣΤΙΖΙΟΣ,προστίζιος,,προστίζιος,"former, earlier","former, earlier","former, earlier",,,,,,http://logeion.uchicago.edu/index.html#προστίζιος
ΠΡΟΣΤΙΚΤΩ,προστίκτω,,προστίκτω,bring forth besides,bring forth besides,bring forth besides,,,,,,http://logeion.uchicago.edu/index.html#προστίκτω
ΠΡΟΣΤΙΛΑΩ,προστιλάω,,προστιλάω,to befoul with dung,to befoul with dung,to befoul with dung,,,,,,http://logeion.uchicago.edu/index.html#προστιλάω
ΠΡΟΣΤΙΜΑΩ,προστιμάω,,προστιμάω,to award further penalty,to award further penalty,to award further penalty,,,,,,http://logeion.uchicago.edu/index.html#προστιμάω
ΠΡΟΣΤΙΜΗΜΑ,προστίμημα,,προστίμημα,"that which is awarded over and above the regular penalty, a fine","that which is awarded over and above the regular penalty, a fine","that which is awarded over and above the regular penalty, a fine",,,,,,http://logeion.uchicago.edu/index.html#προστίμημα
ΠΡΟΣΤΙΜΗΣΙΣ,προστίμησις,,προστίμησις,infliction of a further penalty,infliction of a further penalty,infliction of a further penalty,,,,,,http://logeion.uchicago.edu/index.html#προστίμησις
ΠΡΟΣΤΙΜΟΝ,πρόστιμον,,πρόστιμον,"penalty, fine","penalty, fine","penalty, fine",,,,,,http://logeion.uchicago.edu/index.html#πρόστιμον
ΠΡΟΣΤΙΜΩΡΕΩ,προστιμωρέω,,προστιμωρέω,assist besides,assist besides,assist besides,,,,,,http://logeion.uchicago.edu/index.html#προστιμωρέω
ΠΡΟΣΤΙΝΑΣΣΩ,προστινάσσω,,προστινάσσω,shake at,shake at,shake at,,,,,,http://logeion.uchicago.edu/index.html#προστινάσσω
ΠΡΟΣΤΟΙΧΕΙΟΩ,προστοιχειόω,,προστοιχειόω,place first as elementary,place first as elementary,place first as elementary,,,,,,http://logeion.uchicago.edu/index.html#προστοιχειόω
ΠΡΟΣΤΟΜΙΟΝ,προστόμιον,,προστόμιον,mouth,mouth,mouth,,,,,,http://logeion.uchicago.edu/index.html#προστόμιον
ΠΡΟΣΤΟΜΙΣ,προστομίς,,προστομίς,mouthpiece,mouthpiece,mouthpiece,,,,,,http://logeion.uchicago.edu/index.html#προστομίς
ΠΡΟΣΤΟΜΟΣ,πρόστομος,,πρόστομος,pointed,pointed,pointed,,,,,,http://logeion.uchicago.edu/index.html#πρόστομος
ΠΡΟΣΤΟΧΑΖΟΜΑΙ,προστοχάζομαι,,προστοχάζομαι,predict,predict,predict,,,,,,http://logeion.uchicago.edu/index.html#προστοχάζομαι
ΠΡΟΣΤΡΑΓΩΙΔΕΩ,προστραγῳδέω,,προστραγῳδέω,to exaggerate in tragic style,to exaggerate in tragic style,to exaggerate in tragic style,,,,,,http://logeion.uchicago.edu/index.html#προστραγῳδέω
ΠΡΟΣΤΡΑΤΕΥΩ,προστρατεύω,,προστρατεύω,serve as soldiers before,serve as soldiers before,serve as soldiers before,,,,,,http://logeion.uchicago.edu/index.html#προστρατεύω
ΠΡΟΣΤΡΑΤΗΓΕΩ,προστρατηγέω,,προστρατηγέω,hold office of στρατηγός before,hold office of στρατηγός before,hold office of στρατηγός before,,,,,,http://logeion.uchicago.edu/index.html#προστρατηγέω
ΠΡΟΣΤΡΑΧΗΛΙΖΩ,προστραχηλίζω,,προστραχηλίζω,wrench the neck in wrestling,wrench the neck in wrestling,wrench the neck in wrestling,,,,,,http://logeion.uchicago.edu/index.html#προστραχηλίζω
ΠΡΟΣΤΡΕΒΛΟΩ,προστρεβλόω,,προστρεβλόω,torture first,torture first,torture first,,,,,,http://logeion.uchicago.edu/index.html#προστρεβλόω
ΠΡΟΣΤΡΕΠΩ,προστρέπω,,προστρέπω προστρέψω προσέτρεψα/προσέτραπον προστέτραφα/προστέτροφα προστέτραμμαι προσετρέφθην/προσετράπην,"to turn towards a god, to approach with prayer, supplicate","to turn towards a god, to approach with prayer, supplicate","to turn towards a god, to approach with prayer, supplicate",0,,,0,Verb,http://logeion.uchicago.edu/index.html#προστρέπω
ΠΡΟΣΤΡΕΦΩ,προστρέφω,,προστρέφω,to bring up in,to bring up in,to bring up in,,,,,,http://logeion.uchicago.edu/index.html#προστρέφω
ΠΡΟΣΤΡΕΧΩ,προστρέχω,προστρεχω,προστρέχω προσδράμουμαι προσέδραμον προσδεδράμηκα ––– –––,run toward,to run to,to run to,,,,,Verb,http://logeion.uchicago.edu/index.html#προστρέχω
ΠΡΟΣΤΡΙΜΜΑ,πρόστριμμα,,πρόστριμμα,that which is rubbed on,that which is rubbed on,that which is rubbed on,,,,,,http://logeion.uchicago.edu/index.html#πρόστριμμα
ΠΡΟΣΤΡΙΨΙΣ,πρόστριψις,,πρόστριψις,"rubbing, galling","rubbing, galling","rubbing, galling",,,,,,http://logeion.uchicago.edu/index.html#πρόστριψις
ΠΡΟΣΤΡΟΠΑΙΟΣ,προστρόπαιος,,προστρόπαιος –ον,turning oneself towards,turning oneself towards,turning oneself towards,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#προστρόπαιος
ΠΡΟΣΤΡΟΠΗ,προστροπή,,προστροπή,a turning oneself towards,a turning oneself towards,a turning oneself towards,,,,,,http://logeion.uchicago.edu/index.html#προστροπή
ΠΡΟΣΤΡΟΠΟΣ,πρόστροπος,,πρόστροπος –ου ὁ,a suppliant,a suppliant,a suppliant,2,,,0,Noun,http://logeion.uchicago.edu/index.html#πρόστροπος
ΠΡΟΣΤΡΟΥΘΙΖΩ,προστρουθίζω,,προστρουθίζω,clean beforehand with,clean beforehand with,clean beforehand with,,,,,,http://logeion.uchicago.edu/index.html#προστρουθίζω
ΠΡΟΣΤΡΟΧΑΖΩ,προστροχάζω,,προστροχάζω,run to,run to,run to,,,,,,http://logeion.uchicago.edu/index.html#προστροχάζω
ΠΡΟΣΤΡΟΧΑΣΤΗΣ,προστροχαστής,,προστροχαστής,"obsequious person, sycophant","obsequious person, sycophant","obsequious person, sycophant",,,,,,http://logeion.uchicago.edu/index.html#προστροχαστής
ΠΡΟΣΤΡΟΧΟΣ,πρόστροχος,,πρόστροχος,round,round,round,,,,,,http://logeion.uchicago.edu/index.html#πρόστροχος
ΠΡΟΣΤΡΩΝΝΥΩ,προστρωννύω,,προστρωννύω,prosterno,prosterno,prosterno,,,,,,http://logeion.uchicago.edu/index.html#προστρωννύω
ΠΡΟΣΤΥΓΧΑΝΩ,προστυγχάνω,,προστυγχάνω,to obtain one's share of,to obtain one's share of,to obtain one's share of,,,,,,http://logeion.uchicago.edu/index.html#προστυγχάνω
ΠΡΟΣΤΥΛΟΣ,πρόστυλος,,πρόστυλος,with pillars in front,with pillars in front,with pillars in front,,,,,,http://logeion.uchicago.edu/index.html#πρόστυλος
ΠΡΟΣΤΥΜΜΑ,πρόστυμμα,,πρόστυμμα,mordant,mordant,mordant,,,,,,http://logeion.uchicago.edu/index.html#πρόστυμμα
ΠΡΟΣΤΥΠΗΣ,προστυπής,,προστυπής,adherent,adherent,adherent,,,,,,http://logeion.uchicago.edu/index.html#προστυπής
ΠΡΟΣΤΥΠΟΣ,πρόστυπος,,πρόστυπος,executed in low relief,executed in low relief,executed in low relief,,,,,,http://logeion.uchicago.edu/index.html#πρόστυπος
ΠΡΟΣΤΥΠΟΩ,προστυπόω,,προστυπόω,mould to the shape of,mould to the shape of,mould to the shape of,,,,,,http://logeion.uchicago.edu/index.html#προστυπόω
ΠΡΟΣΤΥΠΩΣΙΣ,προστύπωσις,,προστύπωσις,shaping by pressure,shaping by pressure,shaping by pressure,,,,,,http://logeion.uchicago.edu/index.html#προστύπωσις
ΠΡΟΣΤΥΦΩ,προστύφω,,προστύφω,thicken beforehand,thicken beforehand,thicken beforehand,,,,,,http://logeion.uchicago.edu/index.html#προστύφω
ΠΡΟΣΤΥΧΗΣ,προστυχής,,προστυχής,engaged in,engaged in,engaged in,,,,,,http://logeion.uchicago.edu/index.html#προστυχής
ΠΡΟΣΤΩΙΟΝ,προστῷον,,προστῷον,a portico,a portico,a portico,,,,,,http://logeion.uchicago.edu/index.html#προστῷον
ΠΡΟΣΥΒΡΙΖΩ,προσυβρίζω,,προσυβρίζω,to maltreat besides,to maltreat besides,to maltreat besides,,,,,,http://logeion.uchicago.edu/index.html#προσυβρίζω
ΠΡΟΣΥΓΓΙΓΝΟΜΑΙ,προσυγγίγνομαι,,προσυγγίγνομαι,to speak with,to speak with,to speak with,,,,,,http://logeion.uchicago.edu/index.html#προσυγγίγνομαι
ΠΡΟΣΥΓΓΡΑΦΟΜΑΙ,προσυγγράφομαι,,προσυγγράφομαι,write out before,write out before,write out before,,,,,,http://logeion.uchicago.edu/index.html#προσυγγράφομαι
ΠΡΟΣΥΓΚΕΙΜΑΙ,προσύγκειμαι,,προσύγκειμαι,"to be arranged, agreed beforehand","to be arranged, agreed beforehand","to be arranged, agreed beforehand",,,,,,http://logeion.uchicago.edu/index.html#προσύγκειμαι
ΠΡΟΣΥΓΧΕΩ,προσυγχέω,,προσυγχέω,throw into disorder before,throw into disorder before,throw into disorder before,,,,,,http://logeion.uchicago.edu/index.html#προσυγχέω
ΠΡΟΣΥΓΧΡΙΩ,προσυγχρίω,,προσυγχρίω,anoint beforehand,anoint beforehand,anoint beforehand,,,,,,http://logeion.uchicago.edu/index.html#προσυγχρίω
ΠΡΟΣΥΖΕΥΓΝΥΜΙ,προσυζεύγνυμι,,προσυζεύγνυμι,yoke together beforehand,yoke together beforehand,yoke together beforehand,,,,,,http://logeion.uchicago.edu/index.html#προσυζεύγνυμι
ΠΡΟΣΥΛΑΚΤΕΩ,προσυλακτέω,,προσυλακτέω,bark at,bark at,bark at,,,,,,http://logeion.uchicago.edu/index.html#προσυλακτέω
ΠΡΟΣΥΛΑΚΤΗΣΙΣ,προσυλάκτησις,,προσυλάκτησις,carping,carping,carping,,,,,,http://logeion.uchicago.edu/index.html#προσυλάκτησις
ΠΡΟΣΥΛΛΕΓΟΜΑΙ,προσυλλέγομαι,,προσυλλέγομαι,assemble before,assemble before,assemble before,,,,,,http://logeion.uchicago.edu/index.html#προσυλλέγομαι
ΠΡΟΣΥΛΛΟΓΙΖΟΜΑΙ,προσυλλογίζομαι,,προσυλλογίζομαι,conclude by a prosyllogism,conclude by a prosyllogism,conclude by a prosyllogism,,,,,,http://logeion.uchicago.edu/index.html#προσυλλογίζομαι
ΠΡΟΣΥΛΛΟΓΙΣΜΟΣ,προσυλλογισμός,,προσυλλογισμός,prosyllogism,prosyllogism,prosyllogism,,,,,,http://logeion.uchicago.edu/index.html#προσυλλογισμός
ΠΡΟΣΥΛΛΟΓΙΣΤΕΟΝ,προσυλλογιστέον,,προσυλλογιστέον,one must use a prosyllogism,one must use a prosyllogism,one must use a prosyllogism,,,,,,http://logeion.uchicago.edu/index.html#προσυλλογιστέον
ΠΡΟΣΥΛΟΣ,πρόσυλος,,πρόσυλος,"conjoined, connected with matter","conjoined, connected with matter","conjoined, connected with matter",,,,,,http://logeion.uchicago.edu/index.html#πρόσυλος
ΠΡΟΣΥΜΒΑΙΝΩ,προσυμβαίνω,,προσυμβαίνω,happen before,happen before,happen before,,,,,,http://logeion.uchicago.edu/index.html#προσυμβαίνω
ΠΡΟΣΥΜΒΙΒΑΖΩ,προσυμβιβάζω,,προσυμβιβάζω,accommodate beforehand,accommodate beforehand,accommodate beforehand,,,,,,http://logeion.uchicago.edu/index.html#προσυμβιβάζω
ΠΡΟΣΥΜΒΟΛΟΝ,προσύμβολον,,προσύμβολον,prognostic,prognostic,prognostic,,,,,,http://logeion.uchicago.edu/index.html#προσύμβολον
ΠΡΟΣΥΜΜΙΣΓΩ,προσυμμίσγω,,προσυμμίσγω,to intermix first,to intermix first,to intermix first,,,,,,http://logeion.uchicago.edu/index.html#προσυμμίσγω
ΠΡΟΣΥΜΝΑΙΟΣ,Προσυμναῖος,,Προσυμναῖος,of Prosymna,of Prosymna,of Prosymna,,,,,,http://logeion.uchicago.edu/index.html#Προσυμναῖος
ΠΡΟΣΥΜΝΕΩ,προσυμνέω,,προσυμνέω,sing besides,sing besides,sing besides,,,,,,http://logeion.uchicago.edu/index.html#προσυμνέω
ΠΡΟΣΥΜΠΑΣΣΩ,προσυμπάσσω,,προσυμπάσσω,besprinkle first,besprinkle first,besprinkle first,,,,,,http://logeion.uchicago.edu/index.html#προσυμπάσσω
ΠΡΟΣΥΜΦΥΟΜΑΙ,προσυμφύομαι,,προσυμφύομαι,grow together before,grow together before,grow together before,,,,,,http://logeion.uchicago.edu/index.html#προσυμφύομαι
ΠΡΟΣΥΜΦΩΝΕΩ,προσυμφωνέω,,προσυμφωνέω,harmonize beforehand,harmonize beforehand,harmonize beforehand,,,,,,http://logeion.uchicago.edu/index.html#προσυμφωνέω
ΠΡΟΣΥΝΑΓΩ,προσυνάγω,,προσυνάγω,arrive at a total beforehand,arrive at a total beforehand,arrive at a total beforehand,,,,,,http://logeion.uchicago.edu/index.html#προσυνάγω
ΠΡΟΣΥΝΑΘΡΟΙΖΟΜΑΙ,προσυναθροίζομαι,,προσυναθροίζομαι,assemble together beforehand,assemble together beforehand,assemble together beforehand,,,,,,http://logeion.uchicago.edu/index.html#προσυναθροίζομαι
ΠΡΟΣΥΝΑΙΡΕΣΙΣ,προσυναίρεσις,,προσυναίρεσις,antecedent aggregation,antecedent aggregation,antecedent aggregation,,,,,,http://logeion.uchicago.edu/index.html#προσυναίρεσις
ΠΡΟΣΥΝΑΙΡΕΩ,προσυναιρέω,,προσυναιρέω,to be antecedently aggregated,to be antecedently aggregated,to be antecedently aggregated,,,,,,http://logeion.uchicago.edu/index.html#προσυναιρέω
ΠΡΟΣΥΝΕΔΡΕΥΩ,προσυνεδρεύω,,προσυνεδρεύω,take counsel beforehand,take counsel beforehand,take counsel beforehand,,,,,,http://logeion.uchicago.edu/index.html#προσυνεδρεύω
ΠΡΟΣΥΝΕΙΜΙ,προσύνειμι,,προσύνειμι,to be cohabiting with already,to be cohabiting with already,to be cohabiting with already,,,,,,http://logeion.uchicago.edu/index.html#προσύνειμι
ΠΡΟΣΥΝΙΣΤΗΜΙ,προσυνίστημι,,προσυνίστημι,recommend,recommend,recommend,,,,,,http://logeion.uchicago.edu/index.html#προσυνίστημι
ΠΡΟΣΥΝΟΙΚΕΩ,προσυνοικέω,,προσυνοικέω,to cohabit with before,to cohabit with before,to cohabit with before,,,,,,http://logeion.uchicago.edu/index.html#προσυνοικέω
ΠΡΟΣΥΝΤΑΣΣΩ,προσυντάσσω,,προσυντάσσω,arrange beforehand,arrange beforehand,arrange beforehand,,,,,,http://logeion.uchicago.edu/index.html#προσυντάσσω
ΠΡΟΣΥΝΤΕΛΕΩ,προσυντελέω,,προσυντελέω,complete before,complete before,complete before,,,,,,http://logeion.uchicago.edu/index.html#προσυντελέω
ΠΡΟΣΥΝΤΙΘΕΜΑΙ,προσυντίθεμαι,,προσυντίθεμαι,"agree upon, arrange beforehand","agree upon, arrange beforehand","agree upon, arrange beforehand",,,,,,http://logeion.uchicago.edu/index.html#προσυντίθεμαι
ΠΡΟΣΥΝΤΡΙΒΩ,προσυντρίβω,,προσυντρίβω,break in pieces before,break in pieces before,break in pieces before,,,,,,http://logeion.uchicago.edu/index.html#προσυντρίβω
ΠΡΟΣΥΠΑΚΟΥΣΤΕΟΝ,προσυπακουστέον,,προσυπακουστέον,"one must understand, supply in thought","one must understand, supply in thought","one must understand, supply in thought",,,,,,http://logeion.uchicago.edu/index.html#προσυπακουστέον
ΠΡΟΣΥΠΑΚΟΥΩ,προσυπακούω,,προσυπακούω,listen to as well,listen to as well,listen to as well,,,,,,http://logeion.uchicago.edu/index.html#προσυπακούω
