TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΙΠΠΗΜΟΛΓΙΑ,ἱππημολγία,,ἱππημολγία,milking of mares,milking of mares,milking of mares,,,,,,http://logeion.uchicago.edu/index.html#ἱππημολγία
ΙΠΠΗΜΟΛΓΟΙ,Ἱππημολγοί,,Ἱππημολγοί,Hippemolgi,Hippemolgi,Hippemolgi,,,,,,http://logeion.uchicago.edu/index.html#Ἱππημολγοί
ΙΠΠΗΜΟΛΓΟΙ/2,ἱππημολγοί,,ἱππημολγοί,the mare-milkers,the mare-milkers,the mare-milkers,,,,,,http://logeion.uchicago.edu/index.html#ἱππημολγοί
ΙΠΠΙΑΖΩ,Ἱππιάζω,,Ἱππιάζω,ape Hippias,ape Hippias,ape Hippias,,,,,,http://logeion.uchicago.edu/index.html#Ἱππιάζω
ΙΠΠΙΑΝΑΞ,ἱππιάναξ,,ἱππιάναξ,king of horsemen,king of horsemen,king of horsemen,,,,,,http://logeion.uchicago.edu/index.html#ἱππιάναξ
ΙΠΠΙΑΣ,Ἱππίας,,Ἱππίας (Ion. Ἱππίης) ὁ,Hippias,Hippias,Hippias,,,,,,http://logeion.uchicago.edu/index.html#Ἱππίας
ΙΠΠΙΑΤΡΟΣ,ἱππιατρός,,ἱππιατρός,"veterinary surgeon, farrier","veterinary surgeon, farrier","veterinary surgeon, farrier",,,,,,http://logeion.uchicago.edu/index.html#ἱππιατρός
ΙΠΠΙΔΙΟΝ,ἱππίδιον,,ἱππίδιον,a,a,a,,,,,,http://logeion.uchicago.edu/index.html#ἱππίδιον
ΙΠΠΙΚΟΝ,,ιππικον,ἱππικόν –ου τό,cavalry,,,2,,,,Noun,http://logeion.uchicago.edu/index.html#ἱππικόν
ΙΠΠΙΚΟΣ,ἱππικός,,ἱππικός –ή –όν,of a horse,of a horse,of a horse,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἱππικός
ΙΠΠΙΟΣ,ἵππιος,,ἵππιος,of a horse,of a horse,of a horse,,,,,,http://logeion.uchicago.edu/index.html#ἵππιος
ΙΠΠΙΟΧΑΙΤΗΣ,ἱππιοχαίτης,,ἱππιοχαίτης,shaggy with horse-hair,shaggy with horse-hair,shaggy with horse-hair,,,,,,http://logeion.uchicago.edu/index.html#ἱππιοχαίτης
ΙΠΠΙΟΧΑΡΜΗΣ,ἱππιοχάρμης,,ἱππιοχάρμης,one who fights from a chariot,one who fights from a chariot,one who fights from a chariot,,,,,,http://logeion.uchicago.edu/index.html#ἱππιοχάρμης
ΙΠΠΙΣΚΟΣ,ἱππίσκος,,ἱππίσκος,small statue of a horse,small statue of a horse,small statue of a horse,,,,,,http://logeion.uchicago.edu/index.html#ἱππίσκος
ΙΠΠΙΣΤΙ,ἱππιστί,,ἱππιστί,astride,astride,astride,,,,,,http://logeion.uchicago.edu/index.html#ἱππιστί
ΙΠΠΟΒΑΤΗΣ,ἱπποβάτης,,ἱπποβάτης,a horseman,a horseman,a horseman,,,,,,http://logeion.uchicago.edu/index.html#ἱπποβάτης
ΙΠΠΟΒΟΣΙΟΝ,ἱπποβόσιον,,ἱπποβόσιον,horses' keep,horses' keep,horses' keep,,,,,,http://logeion.uchicago.edu/index.html#ἱπποβόσιον
ΙΠΠΟΒΟΣΚΟΣ,ἱπποβοσκός,,ἱπποβοσκός,feeding horses,feeding horses,feeding horses,,,,,,http://logeion.uchicago.edu/index.html#ἱπποβοσκός
ΙΠΠΟΒΟΤΗΣ,ἱπποβότης,,ἱπποβότης,feeder of horses,feeder of horses,feeder of horses,,,,,,http://logeion.uchicago.edu/index.html#ἱπποβότης
ΙΠΠΟΒΟΤΟΣ,ἱππόβοτος,,ἱππόβοτος,grazed by horses,grazed by horses,grazed by horses,,,,,,http://logeion.uchicago.edu/index.html#ἱππόβοτος
ΙΠΠΟΒΟΥΚΟΛΟΣ,ἱπποβουκόλος,,ἱπποβουκόλος,"a horse-herd, horse-keeper","a horse-herd, horse-keeper","a horse-herd, horse-keeper",,,,,,http://logeion.uchicago.edu/index.html#ἱπποβουκόλος
ΙΠΠΟΒΡΟΤΟΙ,ἱππόβροτοι,,ἱππόβροτοι,to a horse and man,to a horse and man,to a horse and man,,,,,,http://logeion.uchicago.edu/index.html#ἱππόβροτοι
ΙΠΠΟΓΕΡΑΝΟΙ,ἱππογέρανοι,,ἱππογέρανοι,crane-cavalry,crane-cavalry,crane-cavalry,,,,,,http://logeion.uchicago.edu/index.html#ἱππογέρανοι
ΙΠΠΟΓΝΩΜΩΝ,ἱππογνώμων,,ἱππογνώμων,judging well of horses,judging well of horses,judging well of horses,,,,,,http://logeion.uchicago.edu/index.html#ἱππογνώμων
ΙΠΠΟΓΥΠΟΙ,ἱππόγυποι,,ἱππόγυποι,vulture-cavalry,vulture-cavalry,vulture-cavalry,,,,,,http://logeion.uchicago.edu/index.html#ἱππόγυποι
ΙΠΠΟΔΑΜΑΣ,Ἱπποδάμας,,Ἱπποδάμας,Hippodamas,Hippodamas,Hippodamas,,,,,,http://logeion.uchicago.edu/index.html#Ἱπποδάμας
ΙΠΠΟΔΑΜΕΙΑ,Ἱπποδάμεια,,Ἱπποδάμεια,Hippodamia,Hippodamia,Hippodamia,,,,,,http://logeion.uchicago.edu/index.html#Ἱπποδάμεια
ΙΠΠΟΔΑΜΕΙΟΣ,Ἱπποδάμειος,,Ἱπποδάμειος,of Hippodamus; of Hippodamian design,of Hippodamus; of Hippodamian design,of Hippodamus; of Hippodamian design,,,,,,http://logeion.uchicago.edu/index.html#Ἱπποδάμειος
ΙΠΠΟΔΑΜΟΣ,ἱππόδαμος,,ἱππόδαμος,tamer of horses,tamer of horses,tamer of horses,,,,,,http://logeion.uchicago.edu/index.html#ἱππόδαμος
ΙΠΠΟΔΑΜΟΣ/2,Ἱππόδαμος,,Ἱππόδαμος,Hippodamus,Hippodamus,Hippodamus,,,,,,http://logeion.uchicago.edu/index.html#Ἱππόδαμος
ΙΠΠΟΔΑΣΕΙΑ,ἱπποδάσεια,,ἱπποδάσεια,bushy with horse-hair,bushy with horse-hair,bushy with horse-hair,,,,,,http://logeion.uchicago.edu/index.html#ἱπποδάσεια
ΙΠΠΟΔΕΣΜΑ,ἱππόδεσμα,,ἱππόδεσμα,"horse-bands, reins","horse-bands, reins","horse-bands, reins",,,,,,http://logeion.uchicago.edu/index.html#ἱππόδεσμα
ΙΠΠΟΔΕΣΜΟΙ,ἱππόδεσμοι,,ἱππόδεσμοι,snaffle-rings,snaffle-rings,snaffle-rings,,,,,,http://logeion.uchicago.edu/index.html#ἱππόδεσμοι
ΙΠΠΟΔΕΤΗΣ,ἱπποδέτης,,ἱπποδέτης –ου,binding horses,binding horses,binding horses,3,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἱπποδέτης
ΙΠΠΟΔΙΝΗΤΟΣ,ἱπποδίνητος,,ἱπποδίνητος,whirled in chariots,whirled in chariots,whirled in chariots,,,,,,http://logeion.uchicago.edu/index.html#ἱπποδίνητος
ΙΠΠΟΔΙΩΚΤΗΣ,ἱπποδιώκτης,,ἱπποδιώκτης,a driver,a driver,a driver,,,,,,http://logeion.uchicago.edu/index.html#ἱπποδιώκτης
ΙΠΠΟΔΡΟΜΙΑ,ἱπποδρομία,,ἱπποδρομία,a horse-race,a horse-race,a horse-race,,,,,,http://logeion.uchicago.edu/index.html#ἱπποδρομία
ΙΠΠΟΔΡΟΜΙΚΟΣ,ἱπποδρομικός,,ἱπποδρομικός,of horse-racing,of horse-racing,of horse-racing,,,,,,http://logeion.uchicago.edu/index.html#ἱπποδρομικός
ΙΠΠΟΔΡΟΜΙΟΣ,ἱπποδρόμιος,,ἱπποδρόμιος,of the horse-race,of the horse-race,of the horse-race,,,,,,http://logeion.uchicago.edu/index.html#ἱπποδρόμιος
ΙΠΠΟΔΡΟΜΟΣ,ἱππόδρομος,,ἱππόδρομος,a chariot-road,a chariot-road,a chariot-road,,,,,,http://logeion.uchicago.edu/index.html#ἱππόδρομος
ΙΠΠΟΔΡΟΜΟΣ/2,ἱπποδρόμος,,ἱπποδρόμος,a light horseman,a light horseman,a light horseman,,,,,,http://logeion.uchicago.edu/index.html#ἱπποδρόμος
ΙΠΠΟΘΕΝ,ἱππόθεν,,ἱππόθεν,forth from the horse,forth from the horse,forth from the horse,,,,,,http://logeion.uchicago.edu/index.html#ἱππόθεν
ΙΠΠΟΘΗΛΕΙΑ,ἱπποθήλεια,,ἱπποθήλεια,equa,equa,equa,,,,,,http://logeion.uchicago.edu/index.html#ἱπποθήλεια
ΙΠΠΟΘΗΛΗΣ,ἱπποθήλης,,ἱπποθήλης,ass which has been suckled by a mare,ass which has been suckled by a mare,ass which has been suckled by a mare,,,,,,http://logeion.uchicago.edu/index.html#ἱπποθήλης
ΙΠΠΟΘΟΗ,Ἱπποθόη,,Ἱπποθόη,Hippothoe,Hippothoe,Hippothoe,,,,,,http://logeion.uchicago.edu/index.html#Ἱπποθόη
ΙΠΠΟΘΟΟΣ,ἱππόθοος,,ἱππόθοος,swiftriding,swiftriding,swiftriding,,,,,,http://logeion.uchicago.edu/index.html#ἱππόθοος
ΙΠΠΟΘΟΟΣ/2,Ἱππόθοος,,Ἱππόθοος,Hippothous,Hippothous,Hippothous,,,,,,http://logeion.uchicago.edu/index.html#Ἱππόθοος
ΙΠΠΟΘΟΡΟΣ,ἱπποθόρος,,ἱπποθόρος,covering mares,covering mares,covering mares,,,,,,http://logeion.uchicago.edu/index.html#ἱπποθόρος
ΙΠΠΟΘΟΩΝΤΕΙΟΝ,ἱπποθοώντειον,,ἱπποθοώντειον,sanctuary of Hippothoon,sanctuary of Hippothoon,sanctuary of Hippothoon,,,,,,http://logeion.uchicago.edu/index.html#ἱπποθοώντειον
ΙΠΠΟΘΥΤΕΩ,ἱπποθυτέω,,ἱπποθυτέω,sacrifice horses,sacrifice horses,sacrifice horses,,,,,,http://logeion.uchicago.edu/index.html#ἱπποθυτέω
ΙΠΠΟΚΑΜΠΙΟΝ,ἱπποκάμπιον,,ἱπποκάμπιον,ear-ring,ear-ring,ear-ring,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκάμπιον
ΙΠΠΟΚΑΜΠΟΣ,ἱππόκαμπος,,ἱππόκαμπος,monster with horse's body and fish's tail,monster with horse's body and fish's tail,monster with horse's body and fish's tail,,,,,,http://logeion.uchicago.edu/index.html#ἱππόκαμπος
ΙΠΠΟΚΑΝΘΑΡΟΣ,ἱπποκάνθαρος,,ἱπποκάνθαρος,a horse-beetle,a horse-beetle,a horse-beetle,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκάνθαρος
ΙΠΠΟΚΕΛΕΥΘΟΣ,ἱπποκέλευθος,,ἱπποκέλευθος,"travelling by means of horses, a driver of horses","travelling by means of horses, a driver of horses","travelling by means of horses, a driver of horses",,,,,,http://logeion.uchicago.edu/index.html#ἱπποκέλευθος
ΙΠΠΟΚΕΝΤΑΥΡΕΙΟΣ,ἱπποκενταύρειος,,ἱπποκενταύρειος,of a centaur,of a centaur,of a centaur,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκενταύρειος
ΙΠΠΟΚΕΝΤΑΥΡΟΣ,ἱπποκένταυρος,,ἱπποκένταυρος,"a horse-centaur, half-horse half-man","a horse-centaur, half-horse half-man","a horse-centaur, half-horse half-man",,,,,,http://logeion.uchicago.edu/index.html#ἱπποκένταυρος
ΙΠΠΟΚΕΝΤΩΡ,ἱπποκέντωρ,,ἱπποκέντωρ,stinging horses,stinging horses,stinging horses,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκέντωρ
ΙΠΠΟΚΛΕΗΣ,Ἱπποκλέης,,Ἱπποκλέης,Hippocles,Hippocles,Hippocles,,,,,,http://logeion.uchicago.edu/index.html#Ἱπποκλέης
ΙΠΠΟΚΛΕΙΔΗΣ,ἱπποκλείδης,,ἱπποκλείδης,pudenda muliebria,pudenda muliebria,pudenda muliebria,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκλείδης
ΙΠΠΟΚΟΙΝΑΡΙΟΝ,ἱπποκοινάριον,,ἱπποκοινάριον,"stable, Raccolta Lumbroso","stable, Raccolta Lumbroso","stable, Raccolta Lumbroso",,,,,,http://logeion.uchicago.edu/index.html#ἱπποκοινάριον
ΙΠΠΟΚΟΜΕΩ,ἱπποκομέω,,ἱπποκομέω,to groom horses,to groom horses,to groom horses,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκομέω
ΙΠΠΟΚΟΜΟΣ,ἱπποκόμος,,ἱπποκόμος,a groom,a groom,a groom,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκόμος
ΙΠΠΟΚΟΜΟΣ/2,ἱππόκομος,,ἱππόκομος –ον,decked with horse-hair,decked with horse-hair,decked with horse-hair,1,,,,Adjective,http://logeion.uchicago.edu/index.html#ἱππόκομος
ΙΠΠΟΚΟΡΥΣΤΗΣ,ἱπποκορυστής,,ἱπποκορυστής,equipt,equipt,equipt,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκορυστής
ΙΠΠΟΚΟΣΜΙΑ,ἱπποκόσμια,,ἱπποκόσμια,horse-trappings,horse-trappings,horse-trappings,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκόσμια
ΙΠΠΟΚΟΥΡΙΟΣ,ἱπποκούριος,,ἱπποκούριος,tender of horses,tender of horses,tender of horses,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκούριος
ΙΠΠΟΚΟΩΝ,Ἱπποκόων,,Ἱπποκόων,Hippocoon,Hippocoon,Hippocoon,,,,,,http://logeion.uchicago.edu/index.html#Ἱπποκόων
ΙΠΠΟΚΡΑΤΕΩ,ἱπποκρατέω,,ἱπποκρατέω,to be superior in horse,to be superior in horse,to be superior in horse,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκρατέω
ΙΠΠΟΚΡΑΤΗΣ,Ἱπποκράτης,,Ἱπποκράτης ὁ,Hippocrates,Hippocrates,Hippocrates,,,,,,http://logeion.uchicago.edu/index.html#Ἱπποκράτης
ΙΠΠΟΚΡΑΤΙΑ,ἱπποκρατία,,ἱπποκρατία,victory in a cavalry action,victory in a cavalry action,victory in a cavalry action,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκρατία
ΙΠΠΟΚΡΗΜΝΟΣ,ἱππόκρημνος,,ἱππόκρημνος,tremendously steep,tremendously steep,tremendously steep,,,,,,http://logeion.uchicago.edu/index.html#ἱππόκρημνος
ΙΠΠΟΚΡΟΤΟΣ,ἱππόκροτος,,ἱππόκροτος,sounding with horses,sounding with horses,sounding with horses,,,,,,http://logeion.uchicago.edu/index.html#ἱππόκροτος
ΙΠΠΟΚΥΩΝ,ἱπποκύων,,ἱπποκύων,half-mare half-bitch,half-mare half-bitch,half-mare half-bitch,,,,,,http://logeion.uchicago.edu/index.html#ἱπποκύων
ΙΠΠΟΛΑΠΑΘΟΝ,ἱππολάπαθον,,ἱππολάπαθον,"Rumex aquaticus, dock-sorrel","Rumex aquaticus, dock-sorrel","Rumex aquaticus, dock-sorrel",,,,,,http://logeion.uchicago.edu/index.html#ἱππολάπαθον
ΙΠΠΟΛΕΙΧΗΝ,ἱππολειχήν,,ἱππολειχήν,moss,moss,moss,,,,,,http://logeion.uchicago.edu/index.html#ἱππολειχήν
ΙΠΠΟΛΕΤΑΣ,ἱππολέτας,,ἱππολέτας,destroyer of horses,destroyer of horses,destroyer of horses,,,,,,http://logeion.uchicago.edu/index.html#ἱππολέτας
ΙΠΠΟΛΕΧΗΣ,ἱππολεχής,,ἱππολεχής,having given birth to a horse,having given birth to a horse,having given birth to a horse,,,,,,http://logeion.uchicago.edu/index.html#ἱππολεχής
ΙΠΠΟΛΟΦΙΑ,ἱππολοφία,,ἱππολοφία,horse's mane,horse's mane,horse's mane,,,,,,http://logeion.uchicago.edu/index.html#ἱππολοφία
ΙΠΠΟΛΟΦΟΣ,ἱππόλοφος,,ἱππόλοφος,with horse-hair crest,with horse-hair crest,with horse-hair crest,,,,,,http://logeion.uchicago.edu/index.html#ἱππόλοφος
ΙΠΠΟΛΟΧΟΣ,Ἱππόλοχος,,Ἱππόλοχος ὁ,Hippolochus,Hippolochus,Hippolochus,,,,,,http://logeion.uchicago.edu/index.html#Ἱππόλοχος
ΙΠΠΟΛΥΤΟΣ,ἱππόλυτος,,ἱππόλυτος,letting horses loose,letting horses loose,letting horses loose,,,,,,http://logeion.uchicago.edu/index.html#ἱππόλυτος
ΙΠΠΟΜΑΝΕΩ,ἱππομανέω,,ἱππομανέω,to be a-horsing,to be a-horsing,to be a-horsing,,,,,,http://logeion.uchicago.edu/index.html#ἱππομανέω
ΙΠΠΟΜΑΝΗΣ,ἱππομανής,,ἱππομανής –ές,in which horses take mad delight,in which horses take mad delight,in which horses take mad delight,3,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἱππομανής
ΙΠΠΟΜΑΝΙΑ,ἱππομανία,,ἱππομανία,mad love for horses,mad love for horses,mad love for horses,,,,,,http://logeion.uchicago.edu/index.html#ἱππομανία
ΙΠΠΟΜΑΡΑΘΟΝ,ἱππομάραθον,,ἱππομάραθον,"horse-fennel, Prangos ferulacea","horse-fennel, Prangos ferulacea","horse-fennel, Prangos ferulacea",,,,,,http://logeion.uchicago.edu/index.html#ἱππομάραθον
ΙΠΠΟΜΑΧΕΩ,ἱππομαχέω,,ἱππομαχέω,to fight on horseback,to fight on horseback,to fight on horseback,,,,,,http://logeion.uchicago.edu/index.html#ἱππομαχέω
ΙΠΠΟΜΑΧΙΑ,ἱππομαχία,,ἱππομαχία,"a horse-fight, an action of cavalry","a horse-fight, an action of cavalry","a horse-fight, an action of cavalry",,,,,,http://logeion.uchicago.edu/index.html#ἱππομαχία
ΙΠΠΟΜΑΧΙΚΟΣ,ἱππομαχικός,,ἱππομαχικός,of a horse-fight,of a horse-fight,of a horse-fight,,,,,,http://logeion.uchicago.edu/index.html#ἱππομαχικός
ΙΠΠΟΜΑΧΟΣ,ἱππομάχος,,ἱππομάχος,"fighting on horseback, a trooper","fighting on horseback, a trooper","fighting on horseback, a trooper",,,,,,http://logeion.uchicago.edu/index.html#ἱππομάχος
ΙΠΠΟΜΑΧΟΣ/2,ἱππόμαχος,,ἱππόμαχος,"fighting on horseback, trooper","fighting on horseback, trooper","fighting on horseback, trooper",,,,,,http://logeion.uchicago.edu/index.html#ἱππόμαχος
ΙΠΠΟΜΑΧΟΣ/3,Ἱππόμαχος,,Ἱππόμαχος,Hippomachus,Hippomachus,Hippomachus,,,,,,http://logeion.uchicago.edu/index.html#Ἱππόμαχος
ΙΠΠΟΜΕΔΩΝ,Ἱππομέδων,,Ἱππομέδων,horse-ruler,horse-ruler,horse-ruler,,,,,,http://logeion.uchicago.edu/index.html#Ἱππομέδων
ΙΠΠΟΜΗΤΙΣ,ἱππόμητις,,ἱππόμητις,skilled in horses,skilled in horses,skilled in horses,,,,,,http://logeion.uchicago.edu/index.html#ἱππόμητις
ΙΠΠΟΜΙΓΗΣ,ἱππομιγής,,ἱππομιγής,"partly a horse, half-horse half-man","partly a horse, half-horse half-man","partly a horse, half-horse half-man",,,,,,http://logeion.uchicago.edu/index.html#ἱππομιγής
ΙΠΠΟΜΟΡΦΟΣ,ἱππόμορφος,,ἱππόμορφος,"horse-shaped, horse-like","horse-shaped, horse-like","horse-shaped, horse-like",,,,,,http://logeion.uchicago.edu/index.html#ἱππόμορφος
ΙΠΠΟΜΥΡΜΗΞ,ἱππομύρμηξ,,ἱππομύρμηξ,horse-ant,horse-ant,horse-ant,,,,,,http://logeion.uchicago.edu/index.html#ἱππομύρμηξ
ΙΠΠΟΝΙΚΟΣ,ἱππόνικος,,ἱππόνικος,victorious in the chariot-race,victorious in the chariot-race,victorious in the chariot-race,,,,,,http://logeion.uchicago.edu/index.html#ἱππόνικος
ΙΠΠΟΝΙΚΟΣ/2,Ἱππόνικος,,Ἱππόνικος,Hipponicus,Hipponicus,Hipponicus,,,,,,http://logeion.uchicago.edu/index.html#Ἱππόνικος
ΙΠΠΟΝΟΗ,Ἱππονόη,,Ἱππονόη,Hipponoe,Hipponoe,Hipponoe,,,,,,http://logeion.uchicago.edu/index.html#Ἱππονόη
ΙΠΠΟΝΟΜΕΥΣ,ἱππονομεύς,,ἱππονομεύς,horse-keeper,horse-keeper,horse-keeper,,,,,,http://logeion.uchicago.edu/index.html#ἱππονομεύς
ΙΠΠΟΝΟΜΟΣ,ἱππονόμος,,ἱππονόμος,keeping horses,keeping horses,keeping horses,,,,,,http://logeion.uchicago.edu/index.html#ἱππονόμος
ΙΠΠΟΝΟΟΣ,Ἱππόνοος,,Ἱππόνοος,Hipponous,Hipponous,Hipponous,,,,,,http://logeion.uchicago.edu/index.html#Ἱππόνοος
ΙΠΠΟΝΩΜΑΣ,ἱππονώμας,,ἱππονώμας –ου,guiding,guiding,guiding,3,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἱππονώμας
ΙΠΠΟΟΜΑΙ,ἱππόομαι,,ἱππόομαι,have the concept,have the concept,have the concept,,,,,,http://logeion.uchicago.edu/index.html#ἱππόομαι
ΙΠΠΟΠΑΡΗΙΟΣ,ἱπποπάρῃος,,ἱπποπάρῃος,with large cheeks,with large cheeks,with large cheeks,,,,,,http://logeion.uchicago.edu/index.html#ἱπποπάρῃος
ΙΠΠΟΠΕΔΗ,ἱπποπέδη,,ἱπποπέδη,horse-fetter,horse-fetter,horse-fetter,,,,,,http://logeion.uchicago.edu/index.html#ἱπποπέδη
ΙΠΠΟΠΗΡΑΙ,ἱπποπῆραι,,ἱπποπῆραι,saddlebags,saddlebags,saddlebags,,,,,,http://logeion.uchicago.edu/index.html#ἱπποπῆραι
ΙΠΠΟΠΟΔΕΣ,ἱππόποδες,,ἱππόποδες,horse-hoofed men,horse-hoofed men,horse-hoofed men,,,,,,http://logeion.uchicago.edu/index.html#ἱππόποδες
ΙΠΠΟΠΟΛΟΣ,ἱπποπόλος,,ἱπποπόλος,busied with horses,busied with horses,busied with horses,,,,,,http://logeion.uchicago.edu/index.html#ἱπποπόλος
ΙΠΠΟΠΟΛΟΣ/2,ἱππόπολος,,ἱππόπολος,"horse-managing, horse-training","horse-managing, horse-training","horse-managing, horse-training",,,,,,http://logeion.uchicago.edu/index.html#ἱππόπολος
ΙΠΠΟΠΟΡΝΟΣ,ἱππόπορνος,,ἱππόπορνος,excessive prostitute,excessive prostitute,excessive prostitute,,,,,,http://logeion.uchicago.edu/index.html#ἱππόπορνος
ΙΠΠΟΠΟΤΑΜΟΣ,ἱπποπόταμος,,ἱπποπόταμος,hippopotamus,hippopotamus,hippopotamus,,,,,,http://logeion.uchicago.edu/index.html#ἱπποπόταμος
ΙΠΠΟΠΡΟΣΩΠΟΣ,ἱπποπρόσωπος,,ἱπποπρόσωπος,horse-faced,horse-faced,horse-faced,,,,,,http://logeion.uchicago.edu/index.html#ἱπποπρόσωπος
ΙΠΠΟΣ/2,Ἵππος,,Ἵππος,Hippus,Hippus,Hippus,,,,,,http://logeion.uchicago.edu/index.html#Ἵππος
ΙΠΠΟΣΕΙΡΗΣ,ἱπποσείρης,,ἱπποσείρης,one who leads a horse by the rein,one who leads a horse by the rein,one who leads a horse by the rein,,,,,,http://logeion.uchicago.edu/index.html#ἱπποσείρης
ΙΠΠΟΣΕΛΙΝΟΝ,ἱπποσέλινον,,ἱπποσέλινον,"Alexanders, Smyrnium olus-atrum","Alexanders, Smyrnium olus-atrum","Alexanders, Smyrnium olus-atrum",,,,,,http://logeion.uchicago.edu/index.html#ἱπποσέλινον
ΙΠΠΟΣΚΕΛΗΣ,ἱπποσκελής,,ἱπποσκελής,with horse's legs,with horse's legs,with horse's legs,,,,,,http://logeion.uchicago.edu/index.html#ἱπποσκελής
ΙΠΠΟΣΚΟΠΟΣ,ἱπποσκόπος,,ἱπποσκόπος,inspector of horses,inspector of horses,inspector of horses,,,,,,http://logeion.uchicago.edu/index.html#ἱπποσκόπος
ΙΠΠΟΣΟΑΣ,ἱπποσόας,,ἱπποσόας,driving horses,driving horses,driving horses,,,,,,http://logeion.uchicago.edu/index.html#ἱπποσόας
ΙΠΠΟΣΟΟΣ,ἱπποσόος,,ἱπποσόος,driving horses,driving horses,driving horses,,,,,,http://logeion.uchicago.edu/index.html#ἱπποσόος
ΙΠΠΟΣΤΑΣΙΣ,ἱππόστασις,,ἱππόστασις,a stable,a stable,a stable,,,,,,http://logeion.uchicago.edu/index.html#ἱππόστασις
ΙΠΠΟΣΥΝΗ,ἱπποσύνη,,ἱπποσύνη,"the art of chariot-driving, horsemanship","the art of chariot-driving, horsemanship","the art of chariot-driving, horsemanship",,,,,,http://logeion.uchicago.edu/index.html#ἱπποσύνη
ΙΠΠΟΣΥΝΟΣ,,,ἱππόσῠνος η ον,of a horse or horses,of a horse or horses,of a horse or horses,,,,,,http://logeion.uchicago.edu/index.html#ἱππόσῠνος
ΙΠΠΟΤΑΔΗΣ,Ἱπποτάδης,,Ἱπποτάδης,Hippotades,Hippotades,Hippotades,,,,,,http://logeion.uchicago.edu/index.html#Ἱπποτάδης
ΙΠΠΟΤΑΣ,ἱππότας,,ἱππότας,horseman,horseman,horseman,,,,,,http://logeion.uchicago.edu/index.html#ἱππότας
ΙΠΠΟΤΑΥΡΟΣ,ἱππόταυρος,,ἱππόταυρος,horse-bull,horse-bull,horse-bull,,,,,,http://logeion.uchicago.edu/index.html#ἱππόταυρος
ΙΠΠΟΤΕΚΤΩΝ,ἱπποτέκτων,,ἱπποτέκτων,maker of the Trojan horse,maker of the Trojan horse,maker of the Trojan horse,,,,,,http://logeion.uchicago.edu/index.html#ἱπποτέκτων
ΙΠΠΟΤΗΣ,ἱππότης,,ἱππότης ου ὁ,a driver,a driver,a driver,,,,,,http://logeion.uchicago.edu/index.html#ἱππότης
ΙΠΠΟΤΗΣ/2,ἱππότης2,,ἱππότης2,"horse-nature, the concept of horse","horse-nature, the concept of horse","horse-nature, the concept of horse",,,,,,http://logeion.uchicago.edu/index.html#ἱππότης2
ΙΠΠΟΤΙΓΡΙΣ,ἱππότιγρις,,ἱππότιγρις,a large,a large,a large,,,,,,http://logeion.uchicago.edu/index.html#ἱππότιγρις
ΙΠΠΟΤΙΛΟΣ,ἱππότιλος,,ἱππότιλος,diarrhoea of horses,diarrhoea of horses,diarrhoea of horses,,,,,,http://logeion.uchicago.edu/index.html#ἱππότιλος
ΙΠΠΟΤΙΩΝ,Ἱπποτίων,,Ἱπποτίων,Hippotion,Hippotion,Hippotion,,,,,,http://logeion.uchicago.edu/index.html#Ἱπποτίων
ΙΠΠΟΤΟΚΟΣ,ἱπποτόκος,,ἱπποτόκος,horse-bearing,horse-bearing,horse-bearing,,,,,,http://logeion.uchicago.edu/index.html#ἱπποτόκος
ΙΠΠΟΤΟΞΕΙΑ,ἱπποτοξεία,,ἱπποτοξεία,the art of the ἱπποτοξότης,the art of the ἱπποτοξότης,the art of the ἱπποτοξότης,,,,,,http://logeion.uchicago.edu/index.html#ἱπποτοξεία
ΙΠΠΟΤΟΞΟΤΗΣ,ἱπποτοξότης,,ἱπποτοξότης,"a mounted bowman, horse-archer","a mounted bowman, horse-archer","a mounted bowman, horse-archer",,,,,,http://logeion.uchicago.edu/index.html#ἱπποτοξότης
ΙΠΠΟΤΡΑΓΕΛΑΦΟΣ,ἱπποτραγέλαφος,,ἱπποτραγέλαφος,horse-goat-stag,horse-goat-stag,horse-goat-stag,,,,,,http://logeion.uchicago.edu/index.html#ἱπποτραγέλαφος
