TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΔΙΣΧΙΛΙΟΙ,δισχίλιοι,δισχιλιοι,δισχίλιοι –αι –α,two thousand,two thousand,two thousand,1,,,,Number,http://logeion.uchicago.edu/index.html#δισχίλιοι
ΔΙΣΧΟΙΝΟΣ,δίσχοινος,,δίσχοινος,measuring two,measuring two,measuring two,,,,,,http://logeion.uchicago.edu/index.html#δίσχοινος
ΔΙΣΩΜΑΤΟΣ,δισώματος,,δισώματος,double-bodied,double-bodied,double-bodied,,,,,,http://logeion.uchicago.edu/index.html#δισώματος
ΔΙΣΩΝΥΜΟΣ,δισώνυμος,,δισώνυμος,with two names,with two names,with two names,,,,,,http://logeion.uchicago.edu/index.html#δισώνυμος
ΔΙΣΩΤΗΡΙΟΝ,Δισωτήριον,,Δισωτήριον,the temple of Ζεὺς Σωτήρ on the Acropolis at Athens,the temple of Ζεὺς Σωτήρ on the Acropolis at Athens,the temple of Ζεὺς Σωτήρ on the Acropolis at Athens,,,,,,http://logeion.uchicago.edu/index.html#Δισωτήριον
ΔΙΤΑΛΑΝΤΟΣ,διτάλαντος,,διτάλαντος –ον,worth,worth,worth,,,,,,http://logeion.uchicago.edu/index.html#διτάλαντος –ον
ΔΙΤΟΚΕΩ,διτοκέω,,διτοκέω,bear two at a birth,bear two at a birth,bear two at a birth,,,,,,http://logeion.uchicago.edu/index.html#διτοκέω
ΔΙΤΟΚΟΣ,διτόκος,,διτόκος,having borne two at a birth,having borne two at a birth,having borne two at a birth,,,,,,http://logeion.uchicago.edu/index.html#διτόκος
ΔΙΤΟΜΙΑ,διτομία,,διτομία,second cutting,second cutting,second cutting,,,,,,http://logeion.uchicago.edu/index.html#διτομία
ΔΙΤΟΝΕΩ,διτονέω,,διτονέω,have a double accent,have a double accent,have a double accent,,,,,,http://logeion.uchicago.edu/index.html#διτονέω
ΔΙΤΟΝΙΖΩ,διτονίζω,,διτονίζω,accent in two ways,accent in two ways,accent in two ways,,,,,,http://logeion.uchicago.edu/index.html#διτονίζω
ΔΙΤΟΝΟΣ,δίτονος,,δίτονος,of two tones,of two tones,of two tones,,,,,,http://logeion.uchicago.edu/index.html#δίτονος
ΔΙΤΟΡΜΙΑ,διτορμία,,διτορμία,double socket,double socket,double socket,,,,,,http://logeion.uchicago.edu/index.html#διτορμία
ΔΙΤΡΙΧΙΑΩ,διτριχιάω,,διτριχιάω,have double eyelashes,have double eyelashes,have double eyelashes,,,,,,http://logeion.uchicago.edu/index.html#διτριχιάω
ΔΙΤΡΟΧΑΙΟΣ,διτρόχαιος,,διτρόχαιος,double trochee,double trochee,double trochee,,,,,,http://logeion.uchicago.edu/index.html#διτρόχαιος
ΔΙΤΡΟΧΙΑ,διτροχία,,διτροχία,windlass with two wheels,windlass with two wheels,windlass with two wheels,,,,,,http://logeion.uchicago.edu/index.html#διτροχία
ΔΙΤΡΟΧΟΣ,δίτροχος,,δίτροχος,two-wheeled,two-wheeled,two-wheeled,,,,,,http://logeion.uchicago.edu/index.html#δίτροχος
ΔΙΤΥΛΟΣ,δίτυλος,,δίτυλος,with two humps,with two humps,with two humps,,,,,,http://logeion.uchicago.edu/index.html#δίτυλος
ΔΙΥΓΙΑΙΝΩ,διυγιαίνω,,διυγιαίνω,to be healthy throughout,to be healthy throughout,to be healthy throughout,,,,,,http://logeion.uchicago.edu/index.html#διυγιαίνω
ΔΙΥΓΡΑΙΝΩ,διυγραίνω,,διυγραίνω,soak thoroughly,soak thoroughly,soak thoroughly,,,,,,http://logeion.uchicago.edu/index.html#διυγραίνω
ΔΙΥΓΡΟΣ,δίυγρος,,δίυγρος,"washed out, pale","washed out, pale","washed out, pale",,,,,,http://logeion.uchicago.edu/index.html#δίυγρος
ΔΙΥΔΑΤΙΖΩ,διυδατίζω,,διυδατίζω,give water to drink,give water to drink,give water to drink,,,,,,http://logeion.uchicago.edu/index.html#διυδατίζω
ΔΙΥΔΡΟΣ,δίυδρος,,δίυδρος,full of water,full of water,full of water,,,,,,http://logeion.uchicago.edu/index.html#δίυδρος
ΔΙΥΛΙΖΩ,διυλίζω,,διυλίζω,to strain off,to strain off,to strain off,,,,,,http://logeion.uchicago.edu/index.html#διυλίζω
ΔΙΥΛΙΣΙΣ,διύλισις,,διύλισις,"filtering, refining, purifying","filtering, refining, purifying","filtering, refining, purifying",,,,,,http://logeion.uchicago.edu/index.html#διύλισις
ΔΙΥΛΙΣΜΑ,διύλισμα,,διύλισμα,filtered,filtered,filtered,,,,,,http://logeion.uchicago.edu/index.html#διύλισμα
ΔΙΥΛΙΣΤΗΡ,διυλιστήρ,,διυλιστήρ,"filter, strainer","filter, strainer","filter, strainer",,,,,,http://logeion.uchicago.edu/index.html#διυλιστήρ
ΔΙΥΛΙΣΤΟΣ,διυλιστός,,διυλιστός,"filtered, strained","filtered, strained","filtered, strained",,,,,,http://logeion.uchicago.edu/index.html#διυλιστός
ΔΙΥΠΕΡΤΙΘΗΜΙ,διυπερτίθημι,,διυπερτίθημι,postpone,postpone,postpone,,,,,,http://logeion.uchicago.edu/index.html#διυπερτίθημι
ΔΙΥΠΗΡΕΤΕΟΜΑΙ,διυπηρετέομαι,,διυπηρετέομαι,serve,serve,serve,,,,,,http://logeion.uchicago.edu/index.html#διυπηρετέομαι
ΔΙΥΠΝΙΖΩ,διυπνίζω,,διυπνίζω,to awake from sleep,to awake from sleep,to awake from sleep,,,,,,http://logeion.uchicago.edu/index.html#διυπνίζω
ΔΙΥΠΟΒΑΛΛΩ,διυποβάλλω,,διυποβάλλω,clinch,clinch,clinch,,,,,,http://logeion.uchicago.edu/index.html#διυποβάλλω
ΔΙΥΠΟΠΤΕΥΩ,διυποπτεύω,,διυποπτεύω,dissimulate,dissimulate,dissimulate,,,,,,http://logeion.uchicago.edu/index.html#διυποπτεύω
ΔΙΥΦΑΙΝΩ,διυφαίνω,,διυφαίνω,to fill up by weaving,to fill up by weaving,to fill up by weaving,,,,,,http://logeion.uchicago.edu/index.html#διυφαίνω
ΔΙΥΦΑΝΤΟΣ,διύφαντος,,διύφαντος,doubly woven,doubly woven,doubly woven,,,,,,http://logeion.uchicago.edu/index.html#διύφαντος
ΔΙΥΦΗ,διυφή,,διυφή,woven fabrie,woven fabrie,woven fabrie,,,,,,http://logeion.uchicago.edu/index.html#διυφή
ΔΙΥΦΙΗΜΙ,διυφίημι,,διυφίημι,"let fall, drop","let fall, drop","let fall, drop",,,,,,http://logeion.uchicago.edu/index.html#διυφίημι
ΔΙΦΑΔΕΥΕΙ,διφαδεύει,,διφαδεύει,plant,plant,plant,,,,,,http://logeion.uchicago.edu/index.html#διφαδεύει
ΔΙΦΑΛΑΓΓΑΡΧΗΣ,διφαλαγγάρχης,,διφαλαγγάρχης,leader of a διφαλαγγαρχία,leader of a διφαλαγγαρχία,leader of a διφαλαγγαρχία,,,,,,http://logeion.uchicago.edu/index.html#διφαλαγγάρχης
ΔΙΦΑΛΑΓΓΑΡΧΙΑ,διφαλαγγαρχία,,διφαλαγγαρχία,corps of two,corps of two,corps of two,,,,,,http://logeion.uchicago.edu/index.html#διφαλαγγαρχία
ΔΙΦΑΛΑΓΓΙΑ,διφαλαγγία,,διφαλαγγία,phalanx marching in two divisions,phalanx marching in two divisions,phalanx marching in two divisions,,,,,,http://logeion.uchicago.edu/index.html#διφαλαγγία
ΔΙΦΑΛΕΟΣ,διφαλέος,,διφαλέος,"searching, sagacious","searching, sagacious","searching, sagacious",,,,,,http://logeion.uchicago.edu/index.html#διφαλέος
ΔΙΦΑΣ,δίφας,,δίφας,serpent,serpent,serpent,,,,,,http://logeion.uchicago.edu/index.html#δίφας
ΔΙΦΑΣΙΟΣ,διφάσιος,,διφάσιος –α –ον,"two-fold, double","two-fold, double","two-fold, double",,,,,,http://logeion.uchicago.edu/index.html#διφάσιος –α
ΔΙΦΑΤΟΣ,δίφατος,,δίφατος,ambiguous,ambiguous,ambiguous,,,,,,http://logeion.uchicago.edu/index.html#δίφατος
ΔΙΦΑΩ,διφάω,,διφάω,to search after,to search after,to search after,,,,,,http://logeion.uchicago.edu/index.html#διφάω
ΔΙΦΗΤΩΡ,διφήτωρ,,διφήτωρ,a searcher,a searcher,a searcher,,,,,,http://logeion.uchicago.edu/index.html#διφήτωρ
ΔΙΦΘΕΡΑ,διφθέρα,,διφθέρα –ας ἡ,"a prepared hide, tanned skin, piece of leather","a prepared hide, tanned skin, piece of leather","a prepared hide, tanned skin, piece of leather",,,,,,http://logeion.uchicago.edu/index.html#διφθέρα –ας
ΔΙΦΘΕΡΑΛΟΙΦΟΣ,διφθεράλοιφος,,διφθεράλοιφος,a schoolmaster,a schoolmaster,a schoolmaster,,,,,,http://logeion.uchicago.edu/index.html#διφθεράλοιφος
ΔΙΦΘΕΡΑΡΙΟΣ,διφθεράριος,,διφθεράριος,"parchment-maker, Edict.Diocl.Asin.","parchment-maker, Edict.Diocl.Asin.","parchment-maker, Edict.Diocl.Asin.",,,,,,http://logeion.uchicago.edu/index.html#διφθεράριος
ΔΙΦΘΕΡΙΑΣ,διφθερίας,,διφθερίας,one clad in leather,one clad in leather,one clad in leather,,,,,,http://logeion.uchicago.edu/index.html#διφθερίας
ΔΙΦΘΕΡΙΝΟΣ,διφθέρινος,,διφθέρινος,of tanned leather,of tanned leather,of tanned leather,,,,,,http://logeion.uchicago.edu/index.html#διφθέρινος
ΔΙΦΘΕΡΟΟΜΑΙ,διφθερόομαι,,διφθερόομαι,to be clad in leather,to be clad in leather,to be clad in leather,,,,,,http://logeion.uchicago.edu/index.html#διφθερόομαι
ΔΙΦΘΕΡΟΠΩΛΗΣ,διφθεροπώλης,,διφθεροπώλης,leather-seller,leather-seller,leather-seller,,,,,,http://logeion.uchicago.edu/index.html#διφθεροπώλης
ΔΙΦΘΟΓΓΙΖΩ,διφθογγίζω,,διφθογγίζω,write with a diphthong,write with a diphthong,write with a diphthong,,,,,,http://logeion.uchicago.edu/index.html#διφθογγίζω
ΔΙΦΘΟΓΓΙΣΤΕΟΝ,διφθογγιστέον,,διφθογγιστέον,one must write with a diphthong,one must write with a diphthong,one must write with a diphthong,,,,,,http://logeion.uchicago.edu/index.html#διφθογγιστέον
ΔΙΦΘΟΓΓΟΟΜΑΙ,διφθογγόομαι,,διφθογγόομαι,to be written with a diphthong,to be written with a diphthong,to be written with a diphthong,,,,,,http://logeion.uchicago.edu/index.html#διφθογγόομαι
ΔΙΦΘΟΓΓΟΣ,δίφθογγος,,δίφθογγος,with two sounds,with two sounds,with two sounds,,,,,,http://logeion.uchicago.edu/index.html#δίφθογγος
ΔΙΦΟΡΕΩ,διφορέω,,διφορέω,to bear double,to bear double,to bear double,,,,,,http://logeion.uchicago.edu/index.html#διφορέω
ΔΙΦΟΡΗΣΙΣ,διφόρησις,,διφόρησις,double mode of writing,double mode of writing,double mode of writing,,,,,,http://logeion.uchicago.edu/index.html#διφόρησις
ΔΙΦΟΡΟΣ,δίφορος,,δίφορος,bearing fruit twice in the year,bearing fruit twice in the year,bearing fruit twice in the year,,,,,,http://logeion.uchicago.edu/index.html#δίφορος
ΔΙΦΡΑΚΟΝ,δίφρακον,,δίφρακον,seat,seat,seat,,,,,,http://logeion.uchicago.edu/index.html#δίφρακον
ΔΙΦΡΑΞ,δίφραξ,,δίφραξ,"a seat, chair","a seat, chair","a seat, chair",,,,,,http://logeion.uchicago.edu/index.html#δίφραξ
ΔΙΦΡΕΙΑ,διφρεία,,διφρεία,chariot-driving,chariot-driving,chariot-driving,,,,,,http://logeion.uchicago.edu/index.html#διφρεία
ΔΙΦΡΕΥΤΗΣ,διφρευτής,,διφρευτής –ου ὁ,a charioteer,a charioteer,a charioteer,1,,,0,Noun,http://logeion.uchicago.edu/index.html#διφρευτής
ΔΙΦΡΕΥΤΙΚΟΣ,διφρευτικός,,διφρευτικός,concerned with chariot-driving,concerned with chariot-driving,concerned with chariot-driving,,,,,,http://logeion.uchicago.edu/index.html#διφρευτικός
ΔΙΦΡΕΥΩ,διφρεύω,,διφρεύω,to drive a chariot,to drive a chariot,to drive a chariot,,,,,,http://logeion.uchicago.edu/index.html#διφρεύω
ΔΙΦΡΗΛΑΣΙΑ,διφρηλασία,,διφρηλασία,chariotdriving,chariotdriving,chariotdriving,,,,,,http://logeion.uchicago.edu/index.html#διφρηλασία
ΔΙΦΡΗΛΑΤΑΣ,διφρηλάτας,,διφρηλάτας,charioteer,charioteer,charioteer,,,,,,http://logeion.uchicago.edu/index.html#διφρηλάτας
ΔΙΦΡΗΛΑΤΕΩ,διφρηλατέω,,διφρηλατέω διφρηλατήσω,to drive a chariot through,to drive a chariot through,to drive a chariot through,0,,,0,Verb,http://logeion.uchicago.edu/index.html#διφρηλατέω
ΔΙΦΡΗΛΑΤΗΣ,διφρηλάτης,,διφρηλάτης,a charioteer,a charioteer,a charioteer,,,,,,http://logeion.uchicago.edu/index.html#διφρηλάτης
ΔΙΦΡΗΛΑΤΟΣ,διφρήλατος,,διφρήλατος,car-borne,car-borne,car-borne,,,,,,http://logeion.uchicago.edu/index.html#διφρήλατος
ΔΙΦΡΙΟΣ,δίφριος,,δίφριος,of a chariot,of a chariot,of a chariot,,,,,,http://logeion.uchicago.edu/index.html#δίφριος
ΔΙΦΡΙΣ,δίφρις,,δίφρις,sedentary person,sedentary person,sedentary person,,,,,,http://logeion.uchicago.edu/index.html#δίφρις
ΔΙΦΡΟΝΤΙΣ,δίφροντις,,δίφροντις,"divided in mind, distraught","divided in mind, distraught","divided in mind, distraught",,,,,,http://logeion.uchicago.edu/index.html#δίφροντις
ΔΙΦΡΟΠΗΓΙΑ,διφροπηγία,,διφροπηγία,cart-building,cart-building,cart-building,,,,,,http://logeion.uchicago.edu/index.html#διφροπηγία
ΔΙΦΡΟΣ,δίφρος,,δίφρος,the chariot (board); seat,the chariot (board); seat,the chariot (board); seat,,,,,,http://logeion.uchicago.edu/index.html#δίφρος
ΔΙΦΡΟΥΛΚΕΩ,διφρουλκέω,,διφρουλκέω,to draw a chariot,to draw a chariot,to draw a chariot,,,,,,http://logeion.uchicago.edu/index.html#διφρουλκέω
ΔΙΦΡΟΥΡΓΙΑ,διφρουργία,,διφρουργία,making chairs,making chairs,making chairs,,,,,,http://logeion.uchicago.edu/index.html#διφρουργία
ΔΙΦΡΟΥΧΟΣ,διφροῦχος,,διφροῦχος,with a seat,with a seat,with a seat,,,,,,http://logeion.uchicago.edu/index.html#διφροῦχος
ΔΙΦΡΟΦΟΡΕΩ,διφροφορέω,,διφροφορέω,to carry in a chair,to carry in a chair,to carry in a chair,,,,,,http://logeion.uchicago.edu/index.html#διφροφορέω
ΔΙΦΡΟΦΟΡΟΣ,διφροφόρος,,διφροφόρος,carrying a camp-stool;,carrying a camp-stool;,carrying a camp-stool;,,,,,,http://logeion.uchicago.edu/index.html#διφροφόρος
ΔΙΦΡΥΓΗΣ,διφρυγής,,διφρυγής,twice roasted:,twice roasted:,twice roasted:,,,,,,http://logeion.uchicago.edu/index.html#διφρυγής
ΔΙΦΥΗΣ,διφυής,,διφυής,of double form,of double form,of double form,,,,,,http://logeion.uchicago.edu/index.html#διφυής
ΔΙΦΥΙΑ,διφυΐα,,διφυΐα,bipartition,bipartition,bipartition,,,,,,http://logeion.uchicago.edu/index.html#διφυΐα
ΔΙΦΩΝΟΣ,δίφωνος,,δίφωνος,speaking two languages,speaking two languages,speaking two languages,,,,,,http://logeion.uchicago.edu/index.html#δίφωνος
ΔΙΧΑΖΩ,διχάζω,,διχάζω,to divide in two,to divide in two,to divide in two,,,,,,http://logeion.uchicago.edu/index.html#διχάζω
ΔΙΧΑΙΤΗΣ,διχαίτης,,διχαίτης,disulcis,disulcis,disulcis,,,,,,http://logeion.uchicago.edu/index.html#διχαίτης
ΔΙΧΑΛΑ,διχάλα,,διχάλα,fork,fork,fork,,,,,,http://logeion.uchicago.edu/index.html#διχάλα
ΔΙΧΑΛΚΟΝ,δίχαλκον,,δίχαλκον,a double chalcos,a double chalcos,a double chalcos,,,,,,http://logeion.uchicago.edu/index.html#δίχαλκον
ΔΙΧΑΡΑΚΤΟΣ,διχάρακτος,,διχάρακτος,doubly stamped,doubly stamped,doubly stamped,,,,,,http://logeion.uchicago.edu/index.html#διχάρακτος
ΔΙΧΑΣ,διχάς,,διχάς,"the half, middle","the half, middle","the half, middle",,,,,,http://logeion.uchicago.edu/index.html#διχάς
ΔΙΧΑΣΙΣ,δίχασις,,δίχασις,"division, halving","division, halving","division, halving",,,,,,http://logeion.uchicago.edu/index.html#δίχασις
ΔΙΧΑΣΜΟΣ,διχασμός,,διχασμός,division into two parts,division into two parts,division into two parts,,,,,,http://logeion.uchicago.edu/index.html#διχασμός
ΔΙΧΑΣΤΗΡΕΣ,διχαστῆρες,,διχαστῆρες,the incisors,the incisors,the incisors,,,,,,http://logeion.uchicago.edu/index.html#διχαστῆρες
ΔΙΧΑΣΤΗΣ,διχαστής,,διχαστής,a divider,a divider,a divider,,,,,,http://logeion.uchicago.edu/index.html#διχαστής
ΔΙΧΑΣΤΟΣ,διχαστός,,διχαστός,divisible by two,divisible by two,divisible by two,,,,,,http://logeion.uchicago.edu/index.html#διχαστός
ΔΙΧΑΩ,διχάω,,,,,,,,,,,http://logeion.uchicago.edu/index.html#διχάω
ΔΙΧΕΙΛΟΝ,δίχειλον,,δίχειλον,bilabrum,bilabrum,bilabrum,,,,,,http://logeion.uchicago.edu/index.html#δίχειλον
ΔΙΧΗ,διχή,,διχή,bisection,bisection,bisection,,,,,,http://logeion.uchicago.edu/index.html#διχή
ΔΙΧΗ/2,διχῆ,,διχῆ,"in two, asunder","in two, asunder","in two, asunder",,,,,,http://logeion.uchicago.edu/index.html#διχῆ
ΔΙΧΗΛΕΩ,διχηλέω,,διχηλέω,divide,divide,divide,,,,,,http://logeion.uchicago.edu/index.html#διχηλέω
ΔΙΧΗΛΗΣΙΣ,διχήλησις,,διχήλησις,dividing of the hoofs,dividing of the hoofs,dividing of the hoofs,,,,,,http://logeion.uchicago.edu/index.html#διχήλησις
ΔΙΧΗΛΟΣ,δίχηλος,,δίχηλος,cloven-hoofed,cloven-hoofed,cloven-hoofed,,,,,,http://logeion.uchicago.edu/index.html#δίχηλος
ΔΙΧΗΡΗΣ,διχήρης,,διχήρης,dividing,dividing,dividing,,,,,,http://logeion.uchicago.edu/index.html#διχήρης
ΔΙΧΘΑ,διχθά,,διχθά,in twain,in twain,in twain,,,,,,http://logeion.uchicago.edu/index.html#διχθά
ΔΙΧΘΑΔΙΟΣ,διχθάδιος,,διχθάδιος,"twofold, double, divided","twofold, double, divided","twofold, double, divided",,,,,,http://logeion.uchicago.edu/index.html#διχθάδιος
ΔΙΧΙΤΩΝ,διχίτων,,διχίτων,with two coats,with two coats,with two coats,,,,,,http://logeion.uchicago.edu/index.html#διχίτων
ΔΙΧΟΒΟΥΛΟΣ,διχόβουλος,,διχόβουλος,"of different counsel, adverse","of different counsel, adverse","of different counsel, adverse",,,,,,http://logeion.uchicago.edu/index.html#διχόβουλος
ΔΙΧΟΓΝΩΜΟΝΕΩ,διχογνωμονέω,,διχογνωμονέω,to differ in opinion,to differ in opinion,to differ in opinion,,,,,,http://logeion.uchicago.edu/index.html#διχογνωμονέω
ΔΙΧΟΓΝΩΜΟΣ,διχόγνωμος,,διχόγνωμος,ambiguous,ambiguous,ambiguous,,,,,,http://logeion.uchicago.edu/index.html#διχόγνωμος
ΔΙΧΟΓΝΩΜΟΣΥΝΗ,διχογνωμοσύνη,,διχογνωμοσύνη,discord,discord,discord,,,,,,http://logeion.uchicago.edu/index.html#διχογνωμοσύνη
ΔΙΧΟΓΝΩΜΩΝ,διχογνώμων,,διχογνώμων,divided between two opinions,divided between two opinions,divided between two opinions,,,,,,http://logeion.uchicago.edu/index.html#διχογνώμων
ΔΙΧΟΓΡΑΦΕΩ,διχογραφέω,,διχογραφέω,write in two ways,write in two ways,write in two ways,,,,,,http://logeion.uchicago.edu/index.html#διχογραφέω
ΔΙΧΟΘΕΝ,διχόθεν,,διχόθεν,"from both sides, both ways","from both sides, both ways","from both sides, both ways",,,,,,http://logeion.uchicago.edu/index.html#διχόθεν
ΔΙΧΟΘΕΝ/2,δίχοθεν,,δίχοθεν,"from both sides, both ways","from both sides, both ways","from both sides, both ways",,,,,,http://logeion.uchicago.edu/index.html#δίχοθεν
ΔΙΧΟΘΥΜΟΣ,διχόθυμος,,διχόθυμος,wavering,wavering,wavering,,,,,,http://logeion.uchicago.edu/index.html#διχόθυμος
ΔΙΧΟΙΝΙΚΙΑ,διχοινικία,,διχοινικία,tax of two,tax of two,tax of two,,,,,,http://logeion.uchicago.edu/index.html#διχοινικία
ΔΙΧΟΙΝΙΚΟΣ,διχοίνικος,,διχοίνικος,holding,holding,holding,,,,,,http://logeion.uchicago.edu/index.html#διχοίνικος
ΔΙΧΟΛΟΣ,δίχολος,,δίχολος,with double gall,with double gall,with double gall,,,,,,http://logeion.uchicago.edu/index.html#δίχολος
ΔΙΧΟΛΩΤΟΣ,διχόλωτος,,διχόλωτος,doubly furious,doubly furious,doubly furious,,,,,,http://logeion.uchicago.edu/index.html#διχόλωτος
ΔΙΧΟΜΗΝΙΑ,διχομηνία,,διχομηνία,the fullness of the moon,the fullness of the moon,the fullness of the moon,,,,,,http://logeion.uchicago.edu/index.html#διχομηνία
ΔΙΧΟΜΗΝΙΑΙΑ,διχομηνιαία,,διχομηνιαία,day of full moon,day of full moon,day of full moon,,,,,,http://logeion.uchicago.edu/index.html#διχομηνιαία
ΔΙΧΟΜΗΝΙΣ,διχόμηνις,,διχόμηνις,at the full of the moon,at the full of the moon,at the full of the moon,,,,,,http://logeion.uchicago.edu/index.html#διχόμηνις
ΔΙΧΟΜΗΝΟΣ,διχόμηνος,,διχόμηνος,dividing the month,dividing the month,dividing the month,,,,,,http://logeion.uchicago.edu/index.html#διχόμηνος
ΔΙΧΟΜΥΘΟΣ,διχόμυθος,,διχόμυθος,double-speaking,double-speaking,double-speaking,,,,,,http://logeion.uchicago.edu/index.html#διχόμυθος
ΔΙΧΟΝΟΗΤΙΚΟΣ,διχονοητικός,,διχονοητικός,indicating doubt,indicating doubt,indicating doubt,,,,,,http://logeion.uchicago.edu/index.html#διχονοητικός
ΔΙΧΟΝΟΙΑ,διχόνοια,,διχόνοια,"discord, disagreement","discord, disagreement","discord, disagreement",,,,,,http://logeion.uchicago.edu/index.html#διχόνοια
ΔΙΧΟΝΟΟΣ,διχόνοος,,διχόνοος,double-minded.,double-minded.,double-minded.,,,,,,http://logeion.uchicago.edu/index.html#διχόνοος
ΔΙΧΟΠΟΙΟΣ,διχοποιός,,διχοποιός,productive of division,productive of division,productive of division,,,,,,http://logeion.uchicago.edu/index.html#διχοποιός
ΔΙΧΟΡΔΟΣ,δίχορδος,,δίχορδος,two-stringed,two-stringed,two-stringed,,,,,,http://logeion.uchicago.edu/index.html#δίχορδος
ΔΙΧΟΡΕΙΟΣ,διχόρειος,,διχόρειος,ditrochaeus,ditrochaeus,ditrochaeus,,,,,,http://logeion.uchicago.edu/index.html#διχόρειος
ΔΙΧΟΡΙΑ,διχορία,,διχορία,division of a chorus into two parts,division of a chorus into two parts,division of a chorus into two parts,,,,,,http://logeion.uchicago.edu/index.html#διχορία
ΔΙΧΟΡΙΑΖΩ,διχοριάζω,,διχοριάζω,sing in two halves,sing in two halves,sing in two halves,,,,,,http://logeion.uchicago.edu/index.html#διχοριάζω
ΔΙΧΟΡΡΑΓΗΣ,διχορραγής,,διχορραγής,broken in twain,broken in twain,broken in twain,,,,,,http://logeion.uchicago.edu/index.html#διχορραγής
ΔΙΧΟΡΡΟΠΟΣ,διχόρροπος,,διχόρροπος,oscillating,oscillating,oscillating,,,,,,http://logeion.uchicago.edu/index.html#διχόρροπος
ΔΙΧΟΣΤΑΣΙΑ,διχοστασία,,διχοστασία,"a standing apart, dissension","a standing apart, dissension","a standing apart, dissension",,,,,,http://logeion.uchicago.edu/index.html#διχοστασία
ΔΙΧΟΣΤΑΤΕΩ,διχοστατέω,,διχοστατέω,"to stand apart, disagree","to stand apart, disagree","to stand apart, disagree",,,,,,http://logeion.uchicago.edu/index.html#διχοστατέω
ΔΙΧΟΤΟΜΕΩ,διχοτομέω,,διχοτομέω,"to cut in two, cut in twain","to cut in two, cut in twain","to cut in two, cut in twain",,,,,,http://logeion.uchicago.edu/index.html#διχοτομέω
ΔΙΧΟΤΟΜΗΜΑ,διχοτόμημα,,διχοτόμημα,half of a thing cut in two:,half of a thing cut in two:,half of a thing cut in two:,,,,,,http://logeion.uchicago.edu/index.html#διχοτόμημα
ΔΙΧΟΤΟΜΙΑ,διχοτομία,,διχοτομία,dividing in two,dividing in two,dividing in two,,,,,,http://logeion.uchicago.edu/index.html#διχοτομία
ΔΙΧΟΤΟΜΟΣ,διχότομος,,διχότομος,"cut in half, divided equally","cut in half, divided equally","cut in half, divided equally",,,,,,http://logeion.uchicago.edu/index.html#διχότομος
ΔΙΧΟΤΟΜΟΣ/2,διχοτόμος,,διχοτόμος,cutting in two,cutting in two,cutting in two,,,,,,http://logeion.uchicago.edu/index.html#διχοτόμος
ΔΙΧΟΥΣ,δίχους,,δίχους,holding two,holding two,holding two,,,,,,http://logeion.uchicago.edu/index.html#δίχους
ΔΙΧΟΦΡΟΝΕΩ,διχοφρονέω,,διχοφρονέω,to hold different opinions,to hold different opinions,to hold different opinions,,,,,,http://logeion.uchicago.edu/index.html#διχοφρονέω
ΔΙΧΟΦΡΟΣΥΝΗ,διχοφροσύνη,,διχοφροσύνη,"discord, faction","discord, faction","discord, faction",,,,,,http://logeion.uchicago.edu/index.html#διχοφροσύνη
ΔΙΧΟΦΡΩΝ,διχόφρων,,διχόφρων,"at variance, discordant","at variance, discordant","at variance, discordant",,,,,,http://logeion.uchicago.edu/index.html#διχόφρων
ΔΙΧΟΦΥΗΣ,διχοφυής,,διχοφυής,forked,forked,forked,,,,,,http://logeion.uchicago.edu/index.html#διχοφυής
ΔΙΧΟΦΥΙΑ,διχοφυΐα,,διχοφυΐα,"disease of the hair, when it splits","disease of the hair, when it splits","disease of the hair, when it splits",,,,,,http://logeion.uchicago.edu/index.html#διχοφυΐα
ΔΙΧΟΦΩΝΕΩ,διχοφωνέω,,διχοφωνέω,disagree,disagree,disagree,,,,,,http://logeion.uchicago.edu/index.html#διχοφωνέω
ΔΙΧΟΦΩΝΙΑ,διχοφωνία,,διχοφωνία,discord,discord,discord,,,,,,http://logeion.uchicago.edu/index.html#διχοφωνία
ΔΙΧΡΟΙΑ,δίχροια,,δίχροια,double colour,double colour,double colour,,,,,,http://logeion.uchicago.edu/index.html#δίχροια
ΔΙΧΡΟΝΙΑ,διχρονία,,διχρονία,two short syllables,two short syllables,two short syllables,,,,,,http://logeion.uchicago.edu/index.html#διχρονία
ΔΙΧΡΟΝΟΣ,δίχρονος,,δίχρονος,"of two quantities, common","of two quantities, common","of two quantities, common",,,,,,http://logeion.uchicago.edu/index.html#δίχρονος
ΔΙΧΡΟΟΣ,δίχροος,,δίχροος,two-coloured,two-coloured,two-coloured,,,,,,http://logeion.uchicago.edu/index.html#δίχροος
ΔΙΧΡΩΜΟΣ,δίχρωμος,,δίχρωμος,two-coloured,two-coloured,two-coloured,,,,,,http://logeion.uchicago.edu/index.html#δίχρωμος
ΔΙΧΩΡΟΝ,δίχωρον,,δίχωρον,measure of wine,measure of wine,measure of wine,,,,,,http://logeion.uchicago.edu/index.html#δίχωρον
ΔΙΧΩΣ,διχῶς,,διχῶς,"doubly, in two ways","doubly, in two ways","doubly, in two ways",,,,,,http://logeion.uchicago.edu/index.html#διχῶς
